TimeStep,ID,Latitude,Longitude,SignalStrength,CurrentBasestation,finished,Trajectory,Level
192,82091568,43.0757145,-76.1743494,100000,15,1,-1,1
192,1742129496,43.0312839,-76.1245292,100000,43,1,-1,1
192,509497933,43.0333414,-76.1267336,100000,43,1,-1,1
192,1415426541,43.0665413,-76.1845403,999,-1,1,-1,1
192,61708930,43.0456301,-76.2452801,999,-1,1,-1,1
192,1234111478,43.0263374,-76.1338926,100000,8,1,-1,1
192,98542050,43.026782,-76.1585915,999,-1,1,-1,1
192,1367249520,43.0755586,-76.1779832,100000,15,1,-1,1
192,1950996935,43.0678084,-76.1579016,999,-1,1,-1,1
192,1061152292,43.0264933,-76.1167964,100000,43,1,-1,1
192,975060245,43.0355899,-76.1288317,100000,8,1,-1,1
192,870051635,43.0255104,-76.1153729,999,-1,1,-1,1
192,666802957,43.0666654,-76.1630821,999,-1,1,-1,1
192,10271162,43.0368959,-76.1309692,100000,8,1,-1,1
192,1088565586,43.0710703,-76.1691259,100000,15,1,-1,1
192,1977027042,43.0293952,-76.0349333,999,-1,1,-1,1
192,666683228,43.0313083,-76.0571078,100000,7,1,-1,1
192,1747449400,43.0267134,-76.0683852,999,-1,1,-1,1
192,2133137476,43.0255317,-76.1163845,999,-1,1,-1,1
192,1753840659,43.034927,-76.1336522,100000,8,1,-1,1
192,1133399894,43.070975,-76.1634816,999,-1,1,-1,1
192,393199825,43.0416851,-76.2273979,100000,24,1,-1,1
192,908954034,43.0526922,-76.1641359,999,-1,1,-1,1
192,1207290481,43.0692031,-76.1578655,999,-1,1,-1,1
192,82923348,43.0228546,-76.1661596,999,-1,1,-1,1
192,1851936841,43.0368416,-76.1300542,100000,8,1,-1,1
192,967468509,43.0238753,-76.1686917,999,-1,1,-1,1
192,1937631765,43.0332159,-76.0648033,999,-1,1,-1,1
192,1104874478,43.0251934,-76.1627754,999,-1,1,-1,1
192,216986559,43.0587298,-76.1663446,100000,15,1,-1,1
192,1924492687,43.0249758,-76.1276857,100000,16,1,-1,1
192,999281571,43.0423878,-76.2202472,100000,10,1,-1,1
192,1238008230,43.0073121,-76.134658,100000,16,1,-1,1
192,1050898543,43.0264882,-76.1635302,999,-1,1,-1,1
192,2111082095,43.0357038,-76.1367852,100000,8,1,-1,1
192,111369526,43.0465068,-76.2395556,100000,24,1,-1,1
192,764185854,43.0285833,-76.1524115,999,-1,1,-1,1
192,407899248,43.0327237,-76.1225623,100000,43,1,-1,1
192,1729298847,43.0073061,-76.1294694,100000,16,1,-1,1
192,1613028091,43.0746747,-76.1700574,100000,15,1,-1,1
192,1600879235,43.0765594,-76.1668729,100000,15,1,-1,1
192,128425056,43.0271407,-76.158489,999,-1,1,-1,1
192,292081165,43.0414266,-76.2148832,100000,10,1,-1,1
192,1463934487,43.032412,-76.1435228,100000,8,1,-1,1
192,654004155,43.0184178,-76.1275952,100000,16,1,-1,1
192,2057982924,43.0360137,-76.1279316,100000,43,1,-1,1
192,1334943489,43.0656496,-76.1591981,999,-1,1,-1,1
192,94273704,43.0241475,-76.0797079,999,-1,1,-1,1
192,1379606419,43.0636269,-76.186423,999,-1,1,-1,1
192,1471063570,43.0767929,-76.1723572,100000,15,1,-1,1
192,1985315197,43.0249902,-76.1616692,999,-1,1,-1,1
192,635130635,43.0481683,-76.245647,999,-1,1,-1,1
192,1918980033,43.0459093,-76.2341078,100000,24,1,-1,1
192,1697172264,43.044508,-76.2370087,100000,24,1,-1,1
192,1122254690,43.0523493,-76.1575028,999,-1,1,-1,1
192,1822927557,43.0310661,-76.150935,999,-1,1,-1,1
192,1726670661,43.0471723,-76.2185579,100000,10,1,-1,1
192,1670541627,43.0583293,-76.1550373,999,-1,1,-1,1
192,899027815,43.0672393,-76.1660089,100000,15,1,-1,1
192,151532026,43.0311636,-76.1313387,100000,8,1,-1,1
192,1891550152,43.0113558,-76.1255505,100000,16,1,-1,1
192,1876300054,43.0318482,-76.1218228,100000,43,1,-1,1
193,798488674,43.05593,-76.1132952,100000,40,1,-1,1
193,666683228,43.0312795,-76.0573251,100000,7,1,-1,1
193,393199825,43.0415794,-76.2272305,100000,24,1,-1,1
193,654004155,43.0182565,-76.1275743,100000,16,1,-1,1
193,1900942218,43.0372558,-76.2188373,100000,10,1,-1,1
193,82091568,43.0756097,-76.1741808,100000,15,1,-1,1
193,2023547971,43.0605687,-76.1529721,999,-1,1,-1,1
193,509497933,43.0332389,-76.1265625,100000,43,1,-1,1
193,1806462240,43.0352932,-76.0575804,100000,7,1,-1,1
193,1158778164,43.0103826,-76.1336143,100000,16,1,-1,1
193,2133137476,43.0254105,-76.1162379,999,-1,1,-1,1
193,1729298847,43.0071443,-76.1294585,100000,16,1,-1,1
193,1234111478,43.0261754,-76.1338874,100000,8,1,-1,1
193,1670541627,43.0581901,-76.1549243,999,-1,1,-1,1
193,741428931,43.0739292,-76.1849728,999,-1,1,-1,1
193,1697172264,43.0444746,-76.2367925,100000,24,1,-1,1
193,434277912,43.046966,-76.0990006,100000,40,1,-1,1
193,1747449400,43.0266846,-76.0686025,999,-1,1,-1,1
193,1321483994,43.0378234,-76.0506191,100000,7,1,-1,1
193,216986559,43.0585962,-76.1662197,100000,15,1,-1,1
193,1918980033,43.0458448,-76.2339052,100000,24,1,-1,1
193,1937631765,43.0331864,-76.0650204,999,-1,1,-1,1
193,139047218,43.0607711,-76.1530011,999,-1,1,-1,1
193,2121188418,43.0751451,-76.1860429,999,-1,1,-1,1
193,1600879235,43.0764454,-76.1667159,100000,15,1,-1,1
193,305955510,43.078465,-76.1865517,999,-1,1,-1,1
193,128425056,43.0270561,-76.1586773,999,-1,1,-1,1
193,1088565586,43.0709307,-76.1690137,100000,15,1,-1,1
193,1613028091,43.0745647,-76.169895,100000,15,1,-1,1
193,151532026,43.0310089,-76.1312731,100000,8,1,-1,1
193,377081402,43.0274165,-76.1184841,100000,43,1,-1,1
193,1851936841,43.0366806,-76.1300297,100000,8,1,-1,1
193,648312940,43.036927,-76.1337633,100000,8,1,-1,1
193,2147207357,43.0302663,-76.1528278,999,-1,1,-1,1
193,764185854,43.0284884,-76.1525905,999,-1,1,-1,1
193,1334943489,43.0655406,-76.1590345,999,-1,1,-1,1
193,61708930,43.0455615,-76.24508,999,-1,1,-1,1
193,249554238,43.0204975,-76.1258538,100000,16,1,-1,1
193,1702569564,43.0270234,-76.1170862,100000,43,1,-1,1
193,1050898543,43.0264059,-76.1637204,999,-1,1,-1,1
193,1384804202,43.0104285,-76.1283547,100000,16,1,-1,1
193,1367249520,43.0754244,-76.1778594,100000,15,1,-1,1
193,1426400705,43.0188568,-76.1340472,100000,16,1,-1,1
193,2039629231,43.058794,-76.1666286,100000,15,1,-1,1
193,1415426541,43.0663807,-76.1845689,999,-1,1,-1,1
193,1985315197,43.0248971,-76.1618499,999,-1,1,-1,1
193,945236501,43.0435813,-76.2332288,100000,24,1,-1,1
193,1708866414,43.0491903,-76.2573706,999,-1,1,-1,1
193,2070699458,43.0234539,-76.1310748,100000,16,1,-1,1
193,1372604131,43.060426,-76.1665293,100000,15,1,-1,1
193,1950996935,43.0676946,-76.1577443,999,-1,1,-1,1
193,870051635,43.0253826,-76.1152371,999,-1,1,-1,1
193,1471063570,43.0766505,-76.1722516,100000,15,1,-1,1
193,1249435201,43.0369437,-76.2283084,100000,24,1,-1,1
193,366256851,43.0560189,-76.1440165,100000,43,1,-1,1
193,1423010181,43.0723167,-76.1684757,100000,15,1,-1,1
193,635130635,43.0481832,-76.245427,999,-1,1,-1,1
193,2103775442,43.029625,-76.0477035,999,-1,1,-1,1
193,666802957,43.0665576,-76.1629171,999,-1,1,-1,1
193,975060245,43.0354314,-76.1287862,100000,8,1,-1,1
193,1924492687,43.0248207,-76.1276217,100000,16,1,-1,1
193,1104874478,43.0251081,-76.1629632,999,-1,1,-1,1
193,899027815,43.0671325,-76.1658427,100000,15,1,-1,1
193,1935146140,43.0315969,-76.1462678,100000,43,1,-1,1
193,407899248,43.0326065,-76.1224098,100000,43,1,-1,1
193,1379606419,43.0634654,-76.1864414,999,-1,1,-1,1
193,2057982924,43.0359059,-76.1277668,100000,43,1,-1,1
193,710130972,43.080698,-76.1750176,100000,15,1,-1,1
193,1876300054,43.0317333,-76.121667,100000,43,1,-1,1
193,94273704,43.0241166,-76.0799246,999,-1,1,-1,1
193,908954034,43.0525552,-76.164018,999,-1,1,-1,1
193,967468509,43.0237897,-76.1688792,999,-1,1,-1,1
193,1272770161,43.0526866,-76.1593753,999,-1,1,-1,1
193,1742129496,43.0311629,-76.1243824,100000,43,1,-1,1
193,1977027042,43.0294651,-76.0351325,999,-1,1,-1,1
193,378690342,43.0399305,-76.0485516,999,-1,1,-1,1
193,1891550152,43.0111957,-76.125517,100000,16,1,-1,1
193,1471026761,43.0345326,-76.1446081,100000,43,1,-1,1
193,1816166973,43.0245901,-76.1291132,100000,16,1,-1,1
193,1919627100,43.0513051,-76.1853908,999,-1,1,-1,1
193,999281571,43.0423564,-76.2200305,100000,10,1,-1,1
193,446715922,43.0730694,-76.1741615,100000,15,1,-1,1
193,111369526,43.046473,-76.2393395,100000,24,1,-1,1
193,10271162,43.0368222,-76.131166,100000,8,1,-1,1
193,1238008230,43.0071502,-76.1346678,100000,16,1,-1,1
193,1122254690,43.0522038,-76.1574056,999,-1,1,-1,1
193,98542050,43.0266949,-76.1587778,999,-1,1,-1,1
193,1726670661,43.0471323,-76.2183439,100000,10,1,-1,1
193,102758539,43.0389138,-76.2187541,100000,10,1,-1,1
193,116869406,43.0772193,-76.181028,999,-1,1,-1,1
193,980082749,43.0519609,-76.1577113,999,-1,1,-1,1
193,182522040,43.0309794,-76.1218031,100000,43,1,-1,1
193,2076100078,43.0612254,-76.1562279,999,-1,1,-1,1
193,1207290481,43.0690862,-76.1577125,999,-1,1,-1,1
193,292081165,43.0413909,-76.2146677,100000,10,1,-1,1
193,101429026,43.0711176,-76.1796433,999,-1,1,-1,1
193,1061152292,43.0263696,-76.1166538,999,-1,1,-1,1
193,1753840659,43.034927,-76.1337633,100000,8,1,-1,1
193,1822927557,43.0309804,-76.1511224,999,-1,1,-1,1
193,82923348,43.0227603,-76.1663391,999,-1,1,-1,1
193,1563373186,43.0296646,-76.1189522,100000,43,1,-1,1
193,1133399894,43.0708603,-76.1633255,999,-1,1,-1,1
193,115909190,43.0485178,-76.2298066,100000,24,1,-1,1
193,2111082095,43.0356339,-76.1369845,100000,8,1,-1,1
193,1463934487,43.0323362,-76.1437181,100000,43,1,-1,1
194,509497933,43.0331363,-76.1263915,100000,43,1,-1,1
194,139047218,43.0606636,-76.1528358,999,-1,1,-1,1
194,1891550152,43.0110355,-76.1254836,100000,16,1,-1,1
194,2057982924,43.035798,-76.127602,100000,43,1,-1,1
194,1563373186,43.0295398,-76.1188113,100000,43,1,-1,1
194,1950996935,43.0675808,-76.157587,999,-1,1,-1,1
194,1334943489,43.0654316,-76.158871,999,-1,1,-1,1
194,980082749,43.0518226,-76.1575962,999,-1,1,-1,1
194,292081165,43.0413553,-76.2144522,100000,10,1,-1,1
194,1876300054,43.0316182,-76.1215115,100000,43,1,-1,1
194,446715922,43.072913,-76.1742196,100000,15,1,-1,1
194,1372604131,43.0602818,-76.1664286,100000,15,1,-1,1
194,1272770161,43.0525516,-76.159253,999,-1,1,-1,1
194,2103775442,43.0295682,-76.0479104,999,-1,1,-1,1
194,1742129496,43.0310416,-76.1242359,100000,43,1,-1,1
194,1104874478,43.0250228,-76.1631509,999,-1,1,-1,1
194,1207290481,43.0689691,-76.1575597,999,-1,1,-1,1
194,1697172264,43.0444412,-76.2365764,100000,24,1,-1,1
194,1426400705,43.0186948,-76.1340472,100000,16,1,-1,1
194,102758539,43.038804,-76.2185916,100000,10,1,-1,1
194,434277912,43.0470379,-76.0988027,100000,40,1,-1,1
194,1249435201,43.0368796,-76.2281056,100000,24,1,-1,1
194,1747449400,43.0266558,-76.0688198,999,-1,1,-1,1
194,2121188418,43.0750101,-76.1859208,999,-1,1,-1,1
194,967468509,43.023704,-76.1690666,999,-1,1,-1,1
194,1937631765,43.0331569,-76.0652376,999,-1,1,-1,1
194,635130635,43.0481982,-76.245207,999,-1,1,-1,1
194,999281571,43.0423249,-76.2198138,100000,10,1,-1,1
194,94273704,43.0240856,-76.0801414,999,-1,1,-1,1
194,899027815,43.0670257,-76.1656765,100000,15,1,-1,1
194,1613028091,43.0744547,-76.1697327,100000,15,1,-1,1
194,82091568,43.0755049,-76.1740122,100000,15,1,-1,1
194,115909190,43.0484007,-76.2296538,100000,24,1,-1,1
194,870051635,43.0252545,-76.1151019,999,-1,1,-1,1
194,2133137476,43.0252889,-76.116092,999,-1,1,-1,1
194,666802957,43.0664498,-76.1627522,999,-1,1,-1,1
194,337355854,43.0382215,-76.1340654,100000,8,1,-1,1
194,1050898543,43.0263235,-76.1639105,999,-1,1,-1,1
194,128425056,43.0269714,-76.1588656,999,-1,1,-1,1
194,1670541627,43.0580508,-76.1548113,999,-1,1,-1,1
194,741428931,43.0737671,-76.1849717,999,-1,1,-1,1
194,1238008230,43.0069884,-76.1346775,100000,16,1,-1,1
194,2076100078,43.061116,-76.1560649,999,-1,1,-1,1
194,908954034,43.0524181,-76.1639001,999,-1,1,-1,1
194,1729298847,43.0069824,-76.1294477,100000,16,1,-1,1
194,151532026,43.0308542,-76.1312075,100000,8,1,-1,1
194,975060245,43.0352728,-76.1287409,100000,8,1,-1,1
194,654004155,43.0180952,-76.1275534,100000,16,1,-1,1
194,305955510,43.0783044,-76.1865809,999,-1,1,-1,1
194,1816166973,43.0244327,-76.1290609,100000,16,1,-1,1
194,1753840659,43.034927,-76.1338744,100000,8,1,-1,1
194,393199825,43.0414735,-76.2270633,100000,24,1,-1,1
194,98542050,43.0266078,-76.1589639,999,-1,1,-1,1
194,101429026,43.0709845,-76.1795172,999,-1,1,-1,1
194,1379606419,43.0633039,-76.1864598,999,-1,1,-1,1
194,111369526,43.0464393,-76.2391234,100000,24,1,-1,1
194,61708930,43.0454928,-76.2448799,999,-1,1,-1,1
194,1708866414,43.0491602,-76.2571535,999,-1,1,-1,1
194,1900942218,43.0371918,-76.2186343,100000,10,1,-1,1
194,1234111478,43.0260134,-76.1338823,100000,8,1,-1,1
194,1726670661,43.0470922,-76.2181298,100000,10,1,-1,1
194,1158778164,43.0102208,-76.1336243,100000,16,1,-1,1
194,378690342,43.0398794,-76.0487612,999,-1,1,-1,1
194,82923348,43.0226658,-76.1665185,999,-1,1,-1,1
194,1367249520,43.0752901,-76.1777357,100000,15,1,-1,1
194,1423010181,43.0721679,-76.1683882,100000,15,1,-1,1
194,1851936841,43.0365196,-76.1300053,100000,8,1,-1,1
194,2147207357,43.0301783,-76.1530133,999,-1,1,-1,1
194,1600879235,43.0763314,-76.1665589,100000,15,1,-1,1
194,2023547971,43.0604576,-76.1528112,999,-1,1,-1,1
194,764185854,43.0283933,-76.1527693,999,-1,1,-1,1
194,1977027042,43.029535,-76.0353317,999,-1,1,-1,1
194,1122254690,43.0520582,-76.1573085,999,-1,1,-1,1
194,1822927557,43.0308946,-76.1513098,999,-1,1,-1,1
194,116869406,43.0771193,-76.1808542,999,-1,1,-1,1
194,666683228,43.0312507,-76.0575425,100000,7,1,-1,1
194,1806462240,43.0352604,-76.0577967,100000,7,1,-1,1
194,216986559,43.0584625,-76.1660948,100000,15,1,-1,1
194,1133399894,43.0707455,-76.1631695,999,-1,1,-1,1
194,377081402,43.0272848,-76.1183555,100000,43,1,-1,1
194,1384804202,43.0102669,-76.1283388,100000,16,1,-1,1
194,1415426541,43.06622,-76.1845975,999,-1,1,-1,1
194,1919627100,43.0511432,-76.1853807,999,-1,1,-1,1
194,1924492687,43.0246657,-76.1275578,100000,16,1,-1,1
194,2039629231,43.0586559,-76.1665131,100000,15,1,-1,1
194,10271162,43.0367485,-76.1313627,100000,8,1,-1,1
194,798488674,43.0560699,-76.1131838,100000,40,1,-1,1
194,1985315197,43.0248039,-76.1620306,999,-1,1,-1,1
194,1088565586,43.0707911,-76.1689015,100000,15,1,-1,1
194,2111082095,43.035564,-76.1371838,100000,8,1,-1,1
194,249554238,43.0203372,-76.1258217,100000,16,1,-1,1
194,710130972,43.0806544,-76.1748048,100000,15,1,-1,1
194,407899248,43.0324891,-76.1222575,100000,43,1,-1,1
194,1321483994,43.0377813,-76.0508324,100000,7,1,-1,1
194,366256851,43.0558997,-76.1438668,100000,43,1,-1,1
194,1702569564,43.0268965,-76.1169489,999,-1,1,-1,1
194,2070699458,43.0232918,-76.1310763,100000,16,1,-1,1
194,182522040,43.0308664,-76.1216449,100000,43,1,-1,1
194,1918980033,43.0457803,-76.2337025,100000,24,1,-1,1
194,1463934487,43.0322604,-76.1439133,100000,43,1,-1,1
194,1471063570,43.0765081,-76.172146,100000,15,1,-1,1
194,945236501,43.0435509,-76.2330118,100000,24,1,-1,1
194,648312940,43.036927,-76.1338744,100000,8,1,-1,1
194,1471026761,43.0344648,-76.1448087,100000,43,1,-1,1
194,1061152292,43.0262453,-76.116512,999,-1,1,-1,1
194,1935146140,43.0315154,-76.1464586,100000,43,1,-1,1
195,666683228,43.0312219,-76.0577598,100000,7,1,-1,1
195,446715922,43.0727567,-76.1742776,100000,15,1,-1,1
195,1463934487,43.0321845,-76.1441084,100000,43,1,-1,1
195,899027815,43.0669188,-76.1655104,100000,15,1,-1,1
195,249554238,43.0201769,-76.1257897,100000,16,1,-1,1
195,666802957,43.0663419,-76.1625874,999,-1,1,-1,1
195,98542050,43.0265205,-76.15915,999,-1,1,-1,1
195,1321483994,43.0377393,-76.0510457,100000,7,1,-1,1
195,1563373186,43.0294148,-76.1186708,100000,43,1,-1,1
195,2103775442,43.0295114,-76.0481172,999,-1,1,-1,1
195,1670541627,43.0579115,-76.1546985,999,-1,1,-1,1
195,94273704,43.0240546,-76.0803581,999,-1,1,-1,1
195,1919627100,43.0509814,-76.1853706,999,-1,1,-1,1
195,509497933,43.0330336,-76.1262208,100000,43,1,-1,1
195,2121188418,43.074875,-76.1857986,999,-1,1,-1,1
195,1708866414,43.0491301,-76.2569364,999,-1,1,-1,1
195,115909190,43.0482837,-76.2295011,100000,24,1,-1,1
195,980082749,43.0516843,-76.1574811,999,-1,1,-1,1
195,151532026,43.0306994,-76.1311421,100000,8,1,-1,1
195,216986559,43.0583288,-76.16597,100000,15,1,-1,1
195,1977027042,43.029605,-76.0355309,999,-1,1,-1,1
195,1207290481,43.0688521,-76.1574069,999,-1,1,-1,1
195,1471026761,43.0343969,-76.1450092,100000,43,1,-1,1
195,1891550152,43.0108753,-76.1254503,100000,16,1,-1,1
195,1372604131,43.0601376,-76.166328,100000,15,1,-1,1
195,1158778164,43.0100589,-76.1336343,100000,16,1,-1,1
195,1426400705,43.0185328,-76.1340471,100000,16,1,-1,1
195,407899248,43.0323716,-76.1221055,100000,43,1,-1,1
195,1900942218,43.0371278,-76.2184314,100000,10,1,-1,1
195,1950996935,43.0674669,-76.1574298,999,-1,1,-1,1
195,61708930,43.0454241,-76.2446798,999,-1,1,-1,1
195,102758539,43.0386942,-76.2184291,100000,10,1,-1,1
195,111369526,43.0464055,-76.2389074,100000,24,1,-1,1
195,337355854,43.0381216,-76.1338914,100000,8,1,-1,1
195,1918980033,43.0457157,-76.2334999,100000,24,1,-1,1
195,2111082095,43.0354941,-76.137383,100000,8,1,-1,1
195,1133399894,43.0706308,-76.1630135,999,-1,1,-1,1
195,1935146140,43.0314337,-76.1466494,100000,43,1,-1,1
195,305955510,43.0781438,-76.1866101,999,-1,1,-1,1
195,1238008230,43.0068265,-76.1346871,100000,16,1,-1,1
195,1234111478,43.0258514,-76.1338772,100000,8,1,-1,1
195,139047218,43.060556,-76.1526706,999,-1,1,-1,1
195,1249435201,43.0368154,-76.2279028,100000,24,1,-1,1
195,1415426541,43.0660593,-76.184626,999,-1,1,-1,1
195,945236501,43.0435205,-76.2327949,100000,24,1,-1,1
195,2133137476,43.0251668,-76.1159467,999,-1,1,-1,1
195,975060245,43.0351142,-76.1286956,100000,8,1,-1,1
195,10271162,43.0366747,-76.1315593,100000,8,1,-1,1
195,1122254690,43.0519126,-76.1572115,999,-1,1,-1,1
195,635130635,43.0482131,-76.244987,999,-1,1,-1,1
195,1423010181,43.0720191,-76.1683008,100000,15,1,-1,1
195,128425056,43.0268867,-76.1590538,999,-1,1,-1,1
195,1697172264,43.0444078,-76.2363602,100000,24,1,-1,1
195,292081165,43.0413196,-76.2142368,100000,24,1,-1,1
195,1937631765,43.0331274,-76.0654548,999,-1,1,-1,1
195,908954034,43.0522811,-76.1637823,999,-1,1,-1,1
195,1702569564,43.0267693,-76.1168121,999,-1,1,-1,1
195,1384804202,43.0101053,-76.1283232,100000,16,1,-1,1
195,182522040,43.0307531,-76.1214869,100000,43,1,-1,1
195,1726670661,43.0470521,-76.2179158,100000,10,1,-1,1
195,2147207357,43.0300902,-76.1531986,999,-1,1,-1,1
195,1806462240,43.0352276,-76.058013,100000,7,1,-1,1
195,1334943489,43.0653225,-76.1587076,999,-1,1,-1,1
195,1613028091,43.0743447,-76.1695705,100000,15,1,-1,1
195,1104874478,43.0249373,-76.1633386,999,-1,1,-1,1
195,710130972,43.0806107,-76.1745919,100000,15,1,-1,1
195,1272770161,43.0524166,-76.1591309,999,-1,1,-1,1
195,1471063570,43.0763658,-76.1720406,100000,15,1,-1,1
195,1753840659,43.034927,-76.1339856,100000,8,1,-1,1
195,2023547971,43.0603464,-76.1526504,999,-1,1,-1,1
195,378690342,43.0398282,-76.0489708,999,-1,1,-1,1
195,764185854,43.0282982,-76.1529481,999,-1,1,-1,1
195,1729298847,43.0068206,-76.1294369,100000,16,1,-1,1
195,2070699458,43.0231298,-76.1310778,100000,16,1,-1,1
195,82923348,43.0225711,-76.1666978,999,-1,1,-1,1
195,1367249520,43.0751558,-76.177612,100000,15,1,-1,1
195,870051635,43.0251261,-76.1149672,999,-1,1,-1,1
195,366256851,43.0557804,-76.1437172,100000,43,1,-1,1
195,741428931,43.0736051,-76.1849707,999,-1,1,-1,1
195,101429026,43.0708514,-76.1793913,100000,15,1,-1,1
195,648312940,43.036927,-76.1339856,100000,8,1,-1,1
195,967468509,43.0236181,-76.1692538,999,-1,1,-1,1
195,1600879235,43.0762173,-76.166402,100000,15,1,-1,1
195,82091568,43.0754001,-76.1738437,100000,15,1,-1,1
195,393199825,43.0413676,-76.2268961,100000,24,1,-1,1
195,1742129496,43.0309202,-76.1240897,100000,43,1,-1,1
195,377081402,43.0271528,-76.1182274,100000,43,1,-1,1
195,2039629231,43.0585177,-76.1663977,100000,15,1,-1,1
195,1876300054,43.031503,-76.1213562,100000,43,1,-1,1
195,1379606419,43.0631425,-76.1864783,999,-1,1,-1,1
195,1985315197,43.0247106,-76.1622111,999,-1,1,-1,1
195,798488674,43.05621,-76.1130727,100000,40,1,-1,1
195,1924492687,43.0245105,-76.127494,100000,16,1,-1,1
195,116869406,43.0770193,-76.1806803,999,-1,1,-1,1
195,1822927557,43.0308088,-76.1514971,999,-1,1,-1,1
195,1851936841,43.0363585,-76.129981,100000,8,1,-1,1
195,999281571,43.0422934,-76.2195971,100000,10,1,-1,1
195,654004155,43.0179339,-76.1275326,100000,16,1,-1,1
195,434277912,43.0471102,-76.0986049,100000,40,1,-1,1
195,2057982924,43.0356899,-76.1274375,100000,43,1,-1,1
195,1088565586,43.0706515,-76.1687893,100000,15,1,-1,1
195,1061152292,43.0261206,-76.1163711,999,-1,1,-1,1
195,1050898543,43.026241,-76.1641006,999,-1,1,-1,1
195,1816166973,43.0242752,-76.1290088,100000,16,1,-1,1
195,2076100078,43.0610065,-76.155902,999,-1,1,-1,1
195,1747449400,43.026627,-76.0690372,999,-1,1,-1,1
196,407899248,43.0322538,-76.1219538,100000,43,1,-1,1
196,945236501,43.0434901,-76.2325779,100000,24,1,-1,1
196,1918980033,43.0456511,-76.2332973,100000,24,1,-1,1
196,1729298847,43.0066588,-76.1294262,100000,16,1,-1,1
196,1367249520,43.0750215,-76.1774884,100000,15,1,-1,1
196,1372604131,43.0599933,-76.1662274,100000,15,1,-1,1
196,292081165,43.0412839,-76.2140213,100000,24,1,-1,1
196,2103775442,43.0294545,-76.048324,999,-1,1,-1,1
196,366256851,43.0556611,-76.1435677,100000,43,1,-1,1
196,1384804202,43.0099437,-76.1283077,100000,16,1,-1,1
196,1753840659,43.034927,-76.1340967,100000,8,1,-1,1
196,764185854,43.0282029,-76.1531267,999,-1,1,-1,1
196,182522040,43.0306397,-76.1213291,100000,43,1,-1,1
196,1937631765,43.0330979,-76.0656719,999,-1,1,-1,1
196,1321483994,43.0376972,-76.051259,100000,7,1,-1,1
196,94273704,43.0240235,-76.0805749,999,-1,1,-1,1
196,1670541627,43.0577722,-76.1545857,999,-1,1,-1,1
196,1891550152,43.0107152,-76.1254172,100000,16,1,-1,1
196,82091568,43.0752952,-76.1736752,100000,15,1,-1,1
196,1426400705,43.0183707,-76.134047,100000,16,1,-1,1
196,82923348,43.0224763,-76.1668769,999,-1,1,-1,1
196,1935146140,43.0313521,-76.1468402,100000,43,1,-1,1
196,61708930,43.0453554,-76.2444797,999,-1,1,-1,1
196,1423010181,43.0718703,-76.1682135,100000,15,1,-1,1
196,1415426541,43.0658987,-76.1846545,999,-1,1,-1,1
196,1985315197,43.0246171,-76.1623915,999,-1,1,-1,1
196,305955510,43.0779832,-76.1866393,999,-1,1,-1,1
196,1471026761,43.034329,-76.1452097,100000,43,1,-1,1
196,139047218,43.0604483,-76.1525055,999,-1,1,-1,1
196,2147207357,43.030002,-76.1533839,999,-1,1,-1,1
196,1613028091,43.0742346,-76.1694083,100000,15,1,-1,1
196,1050898543,43.0261584,-76.1642906,999,-1,1,-1,1
196,1822927557,43.0307228,-76.1516843,999,-1,1,-1,1
196,151532026,43.0305446,-76.1310769,100000,8,1,-1,1
196,1088565586,43.0705118,-76.1686773,100000,15,1,-1,1
196,1471063570,43.0762234,-76.1719351,100000,15,1,-1,1
196,1563373186,43.0292896,-76.1185307,100000,43,1,-1,1
196,1806462240,43.0351947,-76.0582293,100000,7,1,-1,1
196,1876300054,43.0313876,-76.1212012,100000,43,1,-1,1
196,378690342,43.039777,-76.0491803,100000,7,1,-1,1
196,1742129496,43.0307986,-76.1239437,100000,43,1,-1,1
196,1851936841,43.0361975,-76.1299567,100000,8,1,-1,1
196,2057982924,43.0355816,-76.1272732,100000,43,1,-1,1
196,999281571,43.042262,-76.2193804,100000,10,1,-1,1
196,111369526,43.0463717,-76.2386913,100000,24,1,-1,1
196,2023547971,43.0602352,-76.1524897,999,-1,1,-1,1
196,1463934487,43.0321086,-76.1443035,100000,43,1,-1,1
196,1249435201,43.0367512,-76.2277,100000,24,1,-1,1
196,509497933,43.0329306,-76.1260502,100000,43,1,-1,1
196,1272770161,43.0522816,-76.1590088,999,-1,1,-1,1
196,216986559,43.0581951,-76.1658453,100000,15,1,-1,1
196,115909190,43.0481665,-76.2293484,100000,24,1,-1,1
196,1238008230,43.0066646,-76.1346965,100000,16,1,-1,1
196,2121188418,43.07474,-76.1856766,999,-1,1,-1,1
196,1207290481,43.068735,-76.1572542,999,-1,1,-1,1
196,1061152292,43.0259953,-76.116231,999,-1,1,-1,1
196,434277912,43.0471827,-76.0984074,100000,40,1,-1,1
196,666802957,43.0662339,-76.1624226,999,-1,1,-1,1
196,710130972,43.080567,-76.1743791,100000,15,1,-1,1
196,2076100078,43.060897,-76.1557392,999,-1,1,-1,1
196,1104874478,43.0248517,-76.1635261,999,-1,1,-1,1
196,967468509,43.0235321,-76.169441,999,-1,1,-1,1
196,1133399894,43.0705159,-76.1628576,999,-1,1,-1,1
196,1816166973,43.0241178,-76.1289567,100000,16,1,-1,1
196,1747449400,43.0265981,-76.0692545,999,-1,1,-1,1
