TimeStep,ID,Latitude,Longitude,finished,level
250,40,43.0683668,-76.0186519,1,1
251,2,43.1815510,-76.2751970,1,1
251,20,43.1820969,-76.0627835,1,1
251,36,43.1571955,-76.1500518,1,1
251,40,43.0688195,-76.0186519,1,1
252,2,43.1818944,-76.2756268,1,1
252,20,43.1824831,-76.0620131,1,1
252,36,43.1579569,-76.1500518,1,1
252,40,43.0692722,-76.0186519,1,1
253,2,43.1822562,-76.2760273,1,1
253,20,43.1828672,-76.0612469,1,1
253,36,43.1587183,-76.1500518,1,1
253,40,43.0697249,-76.0186519,1,1
254,2,43.1826350,-76.2763970,1,1
254,20,43.1832491,-76.0604848,1,1
254,36,43.1594797,-76.1500518,1,1
254,40,43.0701776,-76.0186519,1,1
255,2,43.1830295,-76.2767345,1,1
255,20,43.1836290,-76.0597270,1,1
255,36,43.1602411,-76.1500518,1,1
255,40,43.0706303,-76.0186519,1,1
256,2,43.1834382,-76.2770386,1,1
256,20,43.1840068,-76.0589733,1,1
256,36,43.1610026,-76.1500518,1,1
256,40,43.0710830,-76.0186519,1,1
257,2,43.1838596,-76.2773082,1,1
257,20,43.1843824,-76.0582238,1,1
257,36,43.1617640,-76.1500518,1,1
257,40,43.0715357,-76.0186519,1,1
258,2,43.1842921,-76.2775423,1,1
258,20,43.1847560,-76.0574785,1,1
258,36,43.1625254,-76.1500518,1,1
258,40,43.0719884,-76.0186519,1,1
259,2,43.1847341,-76.2777400,1,1
259,20,43.1851275,-76.0567373,1,1
259,36,43.1632868,-76.1500518,1,1
259,40,43.0724411,-76.0186519,1,1
260,2,43.1851825,-76.2779085,1,1
260,20,43.1854969,-76.0560004,1,1
260,36,43.1640482,-76.1500518,1,1
260,40,43.0728937,-76.0186519,1,1
261,2,43.1856363,-76.2780475,1,1
261,20,43.1858642,-76.0552676,1,1
261,36,43.1648096,-76.1500518,1,1
261,40,43.0733464,-76.0186519,1,1
262,2,43.1860944,-76.2781566,1,1
262,20,43.1862293,-76.0545390,1,1
262,36,43.1655711,-76.1500518,1,1
262,40,43.0737991,-76.0186519,1,1
263,2,43.1865558,-76.2782356,1,1
263,20,43.1865924,-76.0538146,1,1
263,36,43.1663325,-76.1500518,1,1
263,40,43.0742518,-76.0186519,1,1
264,2,43.1870194,-76.2782844,1,1
264,20,43.1869534,-76.0530943,1,1
264,36,43.1670939,-76.1500518,1,1
264,40,43.0747045,-76.0186519,1,1
265,2,43.1874841,-76.2783027,1,1
265,20,43.1873123,-76.0523783,1,1
265,36,43.1678553,-76.1500518,1,1
265,40,43.0751572,-76.0186519,1,1
266,2,43.1879490,-76.2782906,1,1
266,20,43.1876691,-76.0516664,1,1
266,36,43.1686167,-76.1500518,1,1
266,40,43.0756099,-76.0186519,1,1
267,2,43.1884129,-76.2782481,1,1
267,20,43.1880238,-76.0509587,1,1
267,36,43.1693782,-76.1500518,1,1
267,40,43.0760626,-76.0186519,1,1
267,45,42.9991081,-76.1266612,1,1
268,2,43.1888748,-76.2781752,1,1
268,20,43.1883764,-76.0502552,1,1
268,36,43.1701396,-76.1500518,1,1
268,40,43.0765153,-76.0186519,1,1
268,45,42.9994683,-76.1266612,1,1
269,2,43.1893337,-76.2780722,1,1
269,20,43.1887269,-76.0495559,1,1
269,36,43.1709010,-76.1500518,1,1
269,40,43.0769680,-76.0186519,1,1
269,45,42.9998285,-76.1266612,1,1
270,2,43.1897887,-76.2779412,1,1
270,20,43.1890753,-76.0488607,1,1
270,36,43.1716624,-76.1500518,1,1
270,40,43.0774206,-76.0186519,1,1
270,45,43.0001886,-76.1266612,1,1
271,2,43.1902391,-76.2777826,1,1
271,20,43.1894216,-76.0481698,1,1
271,36,43.1724238,-76.1500518,1,1
271,40,43.0778733,-76.0186519,1,1
271,45,43.0005488,-76.1266612,1,1
272,2,43.1906838,-76.2775965,1,1
272,20,43.1897658,-76.0474830,1,1
272,36,43.1731852,-76.1500518,1,1
272,40,43.0783260,-76.0186519,1,1
272,45,43.0009089,-76.1266612,1,1
273,2,43.1911220,-76.2773834,1,1
273,20,43.1901079,-76.0468004,1,1
273,36,43.1739467,-76.1500518,1,1
273,40,43.0787787,-76.0186519,1,1
273,45,43.0012691,-76.1266612,1,1
274,2,43.1915529,-76.2771436,1,1
274,20,43.1904480,-76.0461219,1,1
274,36,43.1747081,-76.1500518,1,1
274,40,43.0792314,-76.0186519,1,1
274,45,43.0016292,-76.1266612,1,1
275,2,43.1919755,-76.2768778,1,1
275,20,43.1907859,-76.0454477,1,1
275,36,43.1754695,-76.1500518,1,1
275,40,43.0796841,-76.0186519,1,1
275,45,43.0019894,-76.1266612,1,1
276,2,43.1923891,-76.2765863,1,1
276,20,43.1911217,-76.0447776,1,1
276,36,43.1762309,-76.1500518,1,1
276,40,43.0801368,-76.0186519,1,1
276,45,43.0023496,-76.1266612,1,1
277,2,43.1927928,-76.2762699,1,1
277,20,43.1914554,-76.0441117,1,1
277,36,43.1769923,-76.1500518,1,1
277,40,43.0805895,-76.0186519,1,1
277,45,43.0027097,-76.1266612,1,1
278,2,43.1931857,-76.2759290,1,1
278,20,43.1917870,-76.0434501,1,1
278,36,43.1777538,-76.1500518,1,1
278,40,43.0810422,-76.0186519,1,1
278,45,43.0030699,-76.1266612,1,1
279,2,43.1935672,-76.2755645,1,1
279,20,43.1921166,-76.0427925,1,1
279,36,43.1785152,-76.1500518,1,1
279,40,43.0814949,-76.0186519,1,1
279,45,43.0034300,-76.1266612,1,1
280,2,43.1939365,-76.2751769,1,1
280,20,43.1924440,-76.0421392,1,1
280,30,43.1358329,-76.0186519,1,1
280,36,43.1792766,-76.1500518,1,1
280,40,43.0819475,-76.0186519,1,1
280,45,43.0037902,-76.1266612,1,1
281,2,43.1942928,-76.2747672,1,1
281,20,43.1927693,-76.0414900,1,1
281,30,43.1367626,-76.0186519,1,1
281,36,43.1800380,-76.1500518,1,1
281,40,43.0824002,-76.0186519,1,1
281,45,43.0041504,-76.1266612,1,1
282,2,43.1946354,-76.2743360,1,1
282,20,43.1930925,-76.0408451,1,1
282,30,43.1376991,-76.0186519,1,1
282,36,43.1807994,-76.1500518,1,1
282,40,43.0828529,-76.0186519,1,1
282,45,43.0045105,-76.1266612,1,1
283,2,43.1949637,-76.2738844,1,1
283,20,43.1934137,-76.0402043,1,1
283,30,43.1386423,-76.0186519,1,1
283,36,43.1815609,-76.1500518,1,1
283,40,43.0833056,-76.0186519,1,1
283,45,43.0048707,-76.1266612,1,1
284,2,43.1952769,-76.2734130,1,1
284,20,43.1937327,-76.0395677,1,1
284,30,43.1395923,-76.0186519,1,1
284,36,43.1823223,-76.1500518,1,1
284,40,43.0837583,-76.0186519,1,1
284,45,43.0052308,-76.1266612,1,1
285,2,43.1955745,-76.2729230,1,1
285,20,43.1940497,-76.0389353,1,1
285,30,43.1405490,-76.0186519,1,1
285,36,43.1830837,-76.1500518,1,1
285,40,43.0842110,-76.0186519,1,1
285,45,43.0055910,-76.1266612,1,1
286,2,43.1958575,-76.2724123,1,1
286,20,43.1943658,-76.0383043,1,1
286,30,43.1415124,-76.0186519,1,1
286,36,43.1838451,-76.1500518,1,1
286,40,43.0846637,-76.0186519,1,1
286,45,43.0059511,-76.1266612,1,1
287,2,43.1961251,-76.2718818,1,1
287,20,43.1946813,-76.0376749,1,1
287,30,43.1424826,-76.0186519,1,1
287,36,43.1846065,-76.1500518,1,1
287,40,43.0851164,-76.0186519,1,1
287,45,43.0063113,-76.1266612,1,1
288,2,43.1963766,-76.2713323,1,1
288,20,43.1949959,-76.0370470,1,1
288,30,43.1434596,-76.0186519,1,1
288,36,43.1853679,-76.1500518,1,1
288,40,43.0855691,-76.0186519,1,1
288,45,43.0066715,-76.1266612,1,1
289,2,43.1966114,-76.2707648,1,1
289,20,43.1953098,-76.0364206,1,1
289,30,43.1444433,-76.0186519,1,1
289,36,43.1861294,-76.1500518,1,1
289,40,43.0860218,-76.0186519,1,1
289,45,43.0070316,-76.1266612,1,1
290,2,43.1968286,-76.2701802,1,1
290,20,43.1956230,-76.0357957,1,1
290,30,43.1454337,-76.0186519,1,1
290,36,43.1868908,-76.1500518,1,1
290,40,43.0864745,-76.0186519,1,1
290,45,43.0073918,-76.1266612,1,1
290,59,43.0673997,-76.0186519,1,1
291,2,43.1970235,-76.2695769,1,1
291,20,43.1959354,-76.0351724,1,1
291,30,43.1464309,-76.0186519,1,1
291,36,43.1876522,-76.1500518,1,1
291,40,43.0869271,-76.0186519,1,1
291,45,43.0077519,-76.1266612,1,1
291,59,43.0680258,-76.0186519,1,1
292,2,43.1971951,-76.2689565,1,1
292,20,43.1962470,-76.0345505,1,1
292,30,43.1474348,-76.0186519,1,1
292,36,43.1884136,-76.1500518,1,1
292,40,43.0873798,-76.0186519,1,1
292,45,43.0081121,-76.1266612,1,1
292,59,43.0686518,-76.0186519,1,1
293,2,43.1973428,-76.2683208,1,1
293,20,43.1965579,-76.0339301,1,1
293,30,43.1484455,-76.0186519,1,1
293,36,43.1891750,-76.1500518,1,1
293,40,43.0878325,-76.0186519,1,1
293,45,43.0084723,-76.1266612,1,1
293,59,43.0692778,-76.0186519,1,1
294,2,43.1974657,-76.2676714,1,1
294,20,43.1968681,-76.0333112,1,1
294,30,43.1494629,-76.0186519,1,1
294,36,43.1899365,-76.1500518,1,1
294,40,43.0882852,-76.0186519,1,1
294,45,43.0088324,-76.1266612,1,1
294,59,43.0699039,-76.0186519,1,1
295,2,43.1975633,-76.2670103,1,1
295,20,43.1971774,-76.0326939,1,1
295,30,43.1504871,-76.0186519,1,1
295,36,43.1906979,-76.1500518,1,1
295,40,43.0887379,-76.0186519,1,1
295,45,43.0091926,-76.1266612,1,1
295,59,43.0705299,-76.0186519,1,1
296,2,43.1976350,-76.2663392,1,1
296,20,43.1974861,-76.0320780,1,1
296,30,43.1515180,-76.0186519,1,1
296,36,43.1914593,-76.1500518,1,1
296,40,43.0891906,-76.0186519,1,1
296,45,43.0095527,-76.1266612,1,1
296,59,43.0711560,-76.0186519,1,1
297,2,43.1976802,-76.2656601,1,1
297,20,43.1977939,-76.0314637,1,1
297,30,43.1525557,-76.0186519,1,1
297,36,43.1922207,-76.1500518,1,1
297,40,43.0896433,-76.0186519,1,1
297,45,43.0099129,-76.1266612,1,1
297,59,43.0717820,-76.0186519,1,1
298,2,43.1976985,-76.2649749,1,1
298,20,43.1981010,-76.0308508,1,1
298,30,43.1536001,-76.0186519,1,1
298,36,43.1929821,-76.1500518,1,1
298,40,43.0900960,-76.0186519,1,1
298,45,43.0102731,-76.1266612,1,1
298,59,43.0724080,-76.0186519,1,1
299,2,43.1976897,-76.2642857,1,1
299,20,43.1984074,-76.0302395,1,1
299,30,43.1546512,-76.0186519,1,1
299,36,43.1937435,-76.1500518,1,1
299,40,43.0905487,-76.0186519,1,1
299,45,43.0106332,-76.1266612,1,1
299,59,43.0730341,-76.0186519,1,1
300,2,43.1976534,-76.2635946,1,1
300,20,43.1987130,-76.0296297,1,1
300,30,43.1557091,-76.0186519,1,1
300,36,43.1945050,-76.1500518,1,1
300,40,43.0910014,-76.0186519,1,1
300,45,43.0109934,-76.1266612,1,1
300,59,43.0736601,-76.0186519,1,1
301,2,43.1975895,-76.2629035,1,1
301,20,43.1990178,-76.0290213,1,1
301,30,43.1567738,-76.0186519,1,1
301,36,43.1952664,-76.1500518,1,1
301,40,43.0914540,-76.0186519,1,1
301,45,43.0113535,-76.1266612,1,1
301,59,43.0742862,-76.0186519,1,1
302,2,43.1974978,-76.2622145,1,1
302,20,43.1993219,-76.0284145,1,1
302,30,43.1578452,-76.0186519,1,1
302,36,43.1960278,-76.1500518,1,1
302,40,43.0919067,-76.0186519,1,1
302,45,43.0117137,-76.1266612,1,1
302,59,43.0749122,-76.0186519,1,1
303,2,43.1973783,-76.2615299,1,1
303,20,43.1996252,-76.0278092,1,1
303,30,43.1589233,-76.0186519,1,1
303,36,43.1967892,-76.1500518,1,1
303,40,43.0923594,-76.0186519,1,1
303,45,43.0120738,-76.1266612,1,1
303,59,43.0755382,-76.0186519,1,1
304,2,43.1972312,-76.2608516,1,1
304,20,43.1999278,-76.0272054,1,1
304,30,43.1600082,-76.0186519,1,1
304,36,43.1975506,-76.1500518,1,1
304,40,43.0928121,-76.0186519,1,1
304,45,43.0124340,-76.1266612,1,1
304,59,43.0761643,-76.0186519,1,1
305,2,43.1970565,-76.2601818,1,1
305,20,43.2002296,-76.0266031,1,1
305,30,43.1610998,-76.0186519,1,1
305,36,43.1983121,-76.1500518,1,1
305,40,43.0932648,-76.0186519,1,1
305,45,43.0127942,-76.1266612,1,1
305,59,43.0767903,-76.0186519,1,1
306,2,43.1968555,-76.2595260,1,1
306,20,43.2005307,-76.0260023,1,1
306,30,43.1621972,-76.0186519,1,1
306,36,43.1990735,-76.1500518,1,1
306,40,43.0937175,-76.0186519,1,1
306,45,43.0131543,-76.1266612,1,1
306,59,43.0774163,-76.0186519,1,1
307,2,43.1966289,-76.2588862,1,1
307,20,43.2008310,-76.0254030,1,1
307,30,43.1633004,-76.0186519,1,1
307,36,43.1998349,-76.1500518,1,1
307,40,43.0941702,-76.0186519,1,1
307,45,43.0135145,-76.1266612,1,1
307,59,43.0780424,-76.0186519,1,1
308,2,43.1963773,-76.2582642,1,1
308,20,43.2011305,-76.0248052,1,1
308,30,43.1644094,-76.0186519,1,1
308,36,43.2005963,-76.1500518,1,1
308,40,43.0946229,-76.0186519,1,1
308,45,43.0138744,-76.1266801,1,1
308,59,43.0786684,-76.0186519,1,1
309,2,43.1961014,-76.2576619,1,1
309,20,43.2014293,-76.0242090,1,1
309,30,43.1655242,-76.0186519,1,1
309,36,43.2013577,-76.1500518,1,1
309,40,43.0950756,-76.0186519,1,1
309,45,43.0142335,-76.1267180,1,1
309,59,43.0792945,-76.0186519,1,1
310,2,43.1958021,-76.2570810,1,1
310,20,43.2017273,-76.0236142,1,1
310,30,43.1666448,-76.0186519,1,1
310,36,43.2021191,-76.1500518,1,1
310,40,43.0955283,-76.0186519,1,1
310,45,43.0145912,-76.1267746,1,1
310,59,43.0799205,-76.0186519,1,1
311,2,43.1954802,-76.2565233,1,1
311,20,43.2020246,-76.0230209,1,1
311,30,43.1677712,-76.0186519,1,1
311,36,43.2028806,-76.1500518,1,1
311,40,43.0959810,-76.0186519,1,1
311,45,43.0149471,-76.1268501,1,1
311,59,43.0805465,-76.0186519,1,1
312,2,43.1951267,-76.2560028,1,1
312,20,43.2023211,-76.0224292,1,1
312,30,43.1689018,-76.0187323,1,1
312,36,43.2036420,-76.1500518,1,1
312,40,43.0964336,-76.0186519,1,1
312,45,43.0153007,-76.1269442,1,1
312,59,43.0811726,-76.0186519,1,1
313,2,43.1947438,-76.2555231,1,1
313,20,43.2026169,-76.0218389,1,1
313,30,43.1700337,-76.0188938,1,1
313,36,43.2044034,-76.1500518,1,1
313,40,43.0968863,-76.0186519,1,1
313,45,43.0156513,-76.1270568,1,1
313,59,43.0817986,-76.0186519,1,1
314,2,43.1943340,-76.2550871,1,1
314,20,43.2029119,-76.0212502,1,1
314,30,43.1711636,-76.0191367,1,1
314,36,43.2051648,-76.1500518,1,1
314,40,43.0973390,-76.0186519,1,1
314,45,43.0159985,-76.1271878,1,1
314,59,43.0824247,-76.0186519,1,1
315,2,43.1939000,-76.2546978,1,1
315,20,43.2032069,-76.0206615,1,1
315,30,43.1722886,-76.0194613,-1,1
315,36,43.2059262,-76.1500518,1,1
315,40,43.0977917,-76.0186519,1,1
315,45,43.0163417,-76.1273369,1,1
315,59,43.0830507,-76.0186519,1,1
316,2,43.1934446,-76.2543576,1,1
316,20,43.2035019,-76.0200727,1,1
316,36,43.2066877,-76.1500518,1,1
316,40,43.0982444,-76.0186519,1,1
316,45,43.0166717,-76.1275270,1,1
316,59,43.0836767,-76.0186519,1,1
317,2,43.1929707,-76.2540687,1,1
317,20,43.2037969,-76.0194840,1,1
317,36,43.2074491,-76.1500518,1,1
317,40,43.0986971,-76.0186519,1,1
317,45,43.0169857,-76.1277559,1,1
317,59,43.0843028,-76.0186519,1,1
318,2,43.1924814,-76.2538331,1,1
318,20,43.2040919,-76.0188952,1,1
318,36,43.2082105,-76.1500518,1,1
318,40,43.0991498,-76.0186519,1,1
318,45,43.0172814,-76.1280215,1,1
318,59,43.0849288,-76.0186519,1,1
319,2,43.1919799,-76.2536521,1,1
319,20,43.2043869,-76.0183065,1,1
319,36,43.2089719,-76.1500518,1,1
319,40,43.0996025,-76.0186519,1,1
319,45,43.0175565,-76.1283208,1,1
319,59,43.0855548,-76.0186519,1,1
320,2,43.1914694,-76.2535271,1,1
320,20,43.2046819,-76.0177177,1,1
320,36,43.2097333,-76.1500518,1,1
320,40,43.1000552,-76.0186519,1,1
320,45,43.0178089,-76.1286512,1,1
320,59,43.0861809,-76.0186519,1,1
321,2,43.1909532,-76.2534588,1,1
321,20,43.2049769,-76.0171290,1,1
321,36,43.2104948,-76.1500518,1,1
321,40,43.1005079,-76.0186519,1,1
321,45,43.0180312,-76.1290161,1,1
321,59,43.0868069,-76.0186519,1,1
322,2,43.1904347,-76.2534476,1,1
322,20,43.2052719,-76.0165402,1,1
322,36,43.2112562,-76.1500518,1,1
322,40,43.1009605,-76.0186519,1,1
322,45,43.0182208,-76.1294105,1,1
322,59,43.0874330,-76.0186519,1,1
323,2,43.1899163,-76.2534630,1,1
323,20,43.2055669,-76.0159514,1,1
323,36,43.2120176,-76.1500518,1,1
323,40,43.1014132,-76.0186519,1,1
323,45,43.0183759,-76.1298292,1,1
323,59,43.0880590,-76.0186519,1,1
324,2,43.1893986,-76.2535047,1,1
324,20,43.2058619,-76.0153627,1,1
324,36,43.2127790,-76.1500518,1,1
324,40,43.1018659,-76.0186519,1,1
324,45,43.0184948,-76.1302666,1,1
324,59,43.0886850,-76.0186519,1,1
325,2,43.1888851,-76.2536046,1,1
325,20,43.2061569,-76.0147739,1,1
325,36,43.2135404,-76.1500518,1,1
325,40,43.1023186,-76.0186519,1,1
325,45,43.0185764,-76.1307169,1,1
325,59,43.0893111,-76.0186519,1,1
326,2,43.1883778,-76.2537522,1,1
326,20,43.2064519,-76.0141851,1,1
326,36,43.2143018,-76.1500518,1,1
326,40,43.1027713,-76.0186519,1,1
326,45,43.0186201,-76.1311743,1,1
326,59,43.0899371,-76.0186519,1,1
327,2,43.1878791,-76.2539468,1,1
327,20,43.2067469,-76.0135963,1,1
327,36,43.2150633,-76.1500518,1,1
327,40,43.1032240,-76.0186519,1,1
327,45,43.0186171,-76.1316329,1,1
327,59,43.0905631,-76.0186519,1,1
328,2,43.1873911,-76.2541876,1,1
328,20,43.2070419,-76.0130076,1,1
328,36,43.2158247,-76.1500518,1,1
328,40,43.1036767,-76.0186519,1,1
328,45,43.0185679,-76.1320838,1,1
328,59,43.0911892,-76.0186519,1,1
329,2,43.1869162,-76.2544733,1,1
329,20,43.2073369,-76.0124188,1,1
329,36,43.2165861,-76.1500518,1,1
329,40,43.1041294,-76.0186519,1,1
329,45,43.0184740,-76.1325185,1,1
329,59,43.0918152,-76.0186519,1,1
330,2,43.1864566,-76.2548028,1,1
330,20,43.2076319,-76.0118300,1,1
330,36,43.2173475,-76.1500518,1,1
330,40,43.1045821,-76.0186519,1,1
330,45,43.0183378,-76.1329288,1,1
330,59,43.0924413,-76.0186519,1,1
331,2,43.1860144,-76.2551744,1,1
331,20,43.2079269,-76.0112412,1,1
331,36,43.2181089,-76.1500518,1,1
331,40,43.1050348,-76.0186519,1,1
331,45,43.0181624,-76.1333070,1,1
331,59,43.0930673,-76.0186519,1,1
331,69,42.9877991,-76.2597052,1,1
332,2,43.1855723,-76.2555459,1,1
332,20,43.2082219,-76.0106524,1,1
332,36,43.2188704,-76.1500518,1,1
332,40,43.1054874,-76.0186519,1,1
332,45,43.0179532,-76.1336481,-1,1
332,59,43.0936933,-76.0186519,1,1
332,69,42.9883898,-76.2597052,1,1
333,2,43.1851301,-76.2559175,1,1
333,20,43.2085170,-76.0100636,1,1
333,36,43.2196318,-76.1500518,1,1
333,40,43.1059401,-76.0186519,1,1
333,59,43.0943194,-76.0186519,1,1
333,69,42.9889805,-76.2597052,1,1
334,2,43.1846879,-76.2562891,1,1
334,20,43.2088120,-76.0094748,1,1
334,36,43.2203932,-76.1500518,1,1
334,40,43.1063928,-76.0186519,1,1
334,59,43.0949454,-76.0186519,1,1
334,69,42.9895712,-76.2597052,1,1
335,2,43.1842457,-76.2566607,1,1
335,20,43.2091070,-76.0088860,1,1
335,36,43.2211546,-76.1500518,1,1
335,40,43.1068455,-76.0186519,1,1
335,59,43.0955715,-76.0186519,1,1
335,69,42.9901619,-76.2597052,1,1
336,2,43.1838036,-76.2570322,1,1
336,20,43.2094020,-76.0082972,1,1
336,36,43.2219160,-76.1500518,1,1
336,40,43.1072982,-76.0186519,1,1
336,59,43.0961975,-76.0186519,1,1
336,69,42.9907526,-76.2597052,1,1
337,2,43.1833614,-76.2574038,1,1
337,20,43.2096970,-76.0077084,1,1
337,36,43.2226774,-76.1500518,1,1
337,40,43.1077509,-76.0186519,1,1
337,59,43.0968235,-76.0186519,1,1
337,69,42.9913433,-76.2597052,1,1
338,2,43.1829192,-76.2577754,1,1
338,20,43.2099920,-76.0071196,1,1
338,36,43.2234389,-76.1500518,1,1
338,40,43.1082036,-76.0186519,1,1
338,59,43.0974496,-76.0186519,1,1
338,69,42.9919340,-76.2597052,1,1
339,2,43.1824771,-76.2581469,1,1
339,20,43.2102870,-76.0065308,1,1
339,36,43.2242003,-76.1500518,1,1
339,40,43.1086563,-76.0186519,1,1
339,59,43.0980756,-76.0186519,1,1
339,69,42.9925247,-76.2597052,1,1
340,2,43.1820349,-76.2585185,1,1
340,20,43.2105820,-76.0059420,1,1
340,36,43.2249617,-76.1500518,1,1
340,40,43.1091090,-76.0186519,1,1
340,59,43.0987016,-76.0186519,1,1
340,69,42.9931155,-76.2597052,1,1
341,2,43.1815927,-76.2588900,1,1
341,20,43.2108770,-76.0053532,1,1
341,36,43.2257231,-76.1500518,1,1
341,40,43.1095617,-76.0186519,1,1
341,59,43.0993277,-76.0186519,1,1
341,69,42.9937062,-76.2597052,1,1
342,2,43.1811505,-76.2592616,1,1
342,20,43.2111720,-76.0047644,1,1
342,36,43.2264845,-76.1500518,1,1
342,40,43.1100144,-76.0186519,1,1
342,59,43.0999537,-76.0186519,1,1
342,69,42.9942969,-76.2597052,1,1
343,2,43.1807084,-76.2596331,1,1
343,20,43.2114670,-76.0041755,1,1
343,36,43.2272460,-76.1500518,1,1
343,40,43.1104670,-76.0186519,1,1
343,59,43.1005798,-76.0186519,1,1
343,69,42.9948876,-76.2597052,1,1
344,2,43.1802662,-76.2600047,1,1
344,20,43.2117620,-76.0035867,1,1
344,27,43.1960854,-76.2597052,1,1
344,36,43.2280074,-76.1500518,1,1
344,40,43.1109197,-76.0186519,1,1
344,59,43.1012058,-76.0186519,1,1
344,69,42.9954783,-76.2597052,1,1
345,2,43.1798240,-76.2603762,1,1
345,20,43.2120570,-76.0029979,1,1
345,27,43.1967168,-76.2597052,1,1
345,36,43.2287688,-76.1500518,1,1
345,40,43.1113724,-76.0186519,1,1
345,59,43.1018318,-76.0186519,1,1
345,69,42.9960690,-76.2597052,1,1
346,2,43.1793818,-76.2607478,1,1
346,20,43.2123520,-76.0024090,1,1
346,27,43.1973483,-76.2597052,1,1
346,36,43.2295302,-76.1500518,1,1
346,40,43.1118251,-76.0186519,1,1
346,59,43.1024579,-76.0186519,1,1
346,69,42.9966597,-76.2597052,1,1
347,2,43.1789397,-76.2611193,1,1
347,20,43.2126470,-76.0018202,1,1
347,27,43.1979797,-76.2597052,1,1
347,36,43.2302916,-76.1500518,1,1
347,40,43.1122778,-76.0186519,1,1
347,59,43.1030839,-76.0186519,1,1
347,69,42.9972504,-76.2597052,1,1
348,2,43.1784975,-76.2614909,1,1
348,20,43.2129420,-76.0012314,1,1
348,27,43.1986112,-76.2597052,1,1
348,36,43.2310530,-76.1500518,1,1
348,40,43.1127305,-76.0186519,1,1
348,59,43.1037100,-76.0186519,1,1
348,69,42.9978411,-76.2597052,1,1
349,2,43.1780553,-76.2618624,1,1
349,20,43.2132370,-76.0006425,1,1
349,27,43.1992426,-76.2597052,1,1
349,36,43.2318145,-76.1500518,1,1
349,40,43.1131832,-76.0186519,1,1
349,59,43.1043360,-76.0186519,1,1
349,69,42.9984318,-76.2597052,1,1
350,2,43.1776131,-76.2622339,1,1
350,20,43.2135320,-76.0000537,1,1
350,27,43.1998741,-76.2597052,1,1
350,36,43.2325759,-76.1500518,1,1
350,40,43.1136359,-76.0186519,1,1
350,59,43.1049620,-76.0186519,1,1
350,69,42.9990225,-76.2597052,1,1
351,2,43.1771710,-76.2626055,1,1
351,20,43.2138270,-75.9994649,1,1
351,27,43.2005055,-76.2597052,1,1
351,36,43.2333373,-76.1500518,1,1
351,40,43.1140886,-76.0186519,1,1
351,59,43.1055881,-76.0186519,1,1
351,69,42.9996132,-76.2597052,1,1
352,2,43.1767288,-76.2629770,1,1
352,20,43.2141220,-75.9988760,1,1
352,27,43.2011370,-76.2597052,1,1
352,36,43.2340987,-76.1500518,1,1
352,40,43.1145413,-76.0186519,1,1
352,59,43.1062141,-76.0186519,1,1
352,69,43.0002039,-76.2597052,1,1
353,2,43.1762866,-76.2633485,1,1
353,20,43.2144170,-75.9982872,1,1
353,27,43.2017684,-76.2597052,1,1
353,36,43.2348601,-76.1500518,1,1
353,40,43.1149939,-76.0186519,1,1
353,59,43.1068401,-76.0186519,1,1
353,69,43.0007946,-76.2597052,1,1
354,2,43.1758444,-76.2637200,1,1
354,20,43.2147120,-75.9976983,1,1
354,27,43.2023999,-76.2597052,1,1
354,36,43.2356216,-76.1500518,1,1
354,40,43.1154466,-76.0186519,1,1
354,59,43.1074662,-76.0186519,1,1
354,69,43.0013853,-76.2597052,1,1
355,2,43.1754023,-76.2640916,1,1
355,20,43.2150070,-75.9971094,1,1
355,27,43.2030313,-76.2597052,1,1
355,36,43.2363830,-76.1500518,1,1
355,40,43.1158993,-76.0186519,1,1
355,59,43.1080922,-76.0186519,1,1
355,69,43.0019760,-76.2597052,1,1
356,2,43.1749601,-76.2644631,1,1
356,20,43.2153021,-75.9965206,1,1
356,27,43.2036628,-76.2597052,1,1
356,36,43.2371444,-76.1500518,1,1
356,40,43.1163520,-76.0186519,1,1
356,58,43.1319727,-76.2007271,1,1
356,59,43.1087183,-76.0186519,1,1
356,69,43.0025667,-76.2597052,1,1
357,2,43.1745179,-76.2648346,1,1
357,20,43.2155971,-75.9959317,1,1
357,27,43.2042942,-76.2597052,1,1
357,36,43.2379058,-76.1500518,1,1
357,40,43.1168047,-76.0186519,1,1
357,58,43.1325110,-76.2007271,1,1
357,59,43.1093443,-76.0186519,1,1
357,69,43.0031574,-76.2597052,1,1
358,2,43.1740757,-76.2652061,1,1
358,20,43.2158921,-75.9953429,1,1
358,27,43.2049257,-76.2597052,1,1
358,36,43.2386672,-76.1500518,1,1
358,40,43.1172574,-76.0186519,1,1
358,58,43.1330468,-76.2007271,1,1
358,59,43.1099703,-76.0186519,1,1
358,69,43.0037481,-76.2597052,1,1
359,2,43.1736336,-76.2655776,1,1
359,20,43.2161871,-75.9947540,1,1
359,27,43.2055571,-76.2597052,1,1
359,36,43.2394287,-76.1500518,1,1
359,40,43.1177101,-76.0186519,1,1
359,58,43.1335800,-76.2007271,1,1
359,59,43.1105964,-76.0186519,1,1
359,69,43.0043388,-76.2597052,1,1
360,2,43.1731914,-76.2659491,1,1
360,20,43.2164821,-75.9941651,1,1
360,27,43.2061886,-76.2597052,1,1
360,36,43.2401901,-76.1500518,1,1
360,40,43.1181628,-76.0186519,1,1
360,58,43.1341107,-76.2007271,1,1
360,59,43.1112224,-76.0186519,1,1
