TimeStep,ID,Latitude,Longitude,Altitude,SignalStrength,CurrentBasestation,finished
740,2027674814,43.0234197,-76.1118631,2,124.1321172,3,1
740,2004251105,43.0050881,-76.1953102,2,118.5653608,1,1
740,2084916505,43.0486559,-76.2018487,2,136.4714491,7,1
740,1381845270,43.042554,-76.1355884,2,113.3363503,5,1
740,1845904711,43.0242475,-76.1109772,2,126.7050529,3,1
740,966655668,43.069663,-76.1141795,2,131.1546133,8,1
740,405492003,43.0362987,-76.1336686,2,154.2527149,-1,1
740,1276050782,43.0532731,-76.123848,2,137.7977787,8,1
740,276599213,43.0187603,-76.1159669,2,121.4295194,3,1
740,2142087617,43.0519957,-76.1428514,2,153.4527307,-1,1
740,1183261153,43.0467272,-76.1986967,2,138.4983258,7,1
740,649641739,43.0517146,-76.1293809,2,117.6163754,5,1
740,437029066,43.0776456,-76.1747009,2,125.3387321,9,1
740,370760703,43.0474373,-76.2272548,2,132.178553,7,1
740,1410063418,43.0775599,-76.1499823,2,135.7575535,9,1
740,1425093203,43.0824487,-76.1351253,2,115.1012173,8,1
740,1728966109,43.0536829,-76.2086339,2,129.2380702,7,1
747,2004251105,43.0050881,-76.1939856,2,115.1012173,1,-1
750,950514463,43.041267,-76.1213725,2,155.640914,-1,1
750,2142087617,43.0519957,-76.1406421,2,138.4457548,8,1
750,685505545,43.0496698,-76.1060572,2,117.6163754,0,1
750,1065618183,43.0329504,-76.0916693,2,137.9688915,3,1
750,21076204,43.0046157,-76.1155062,2,127.0183296,2,1
750,1845904711,43.0226272,-76.1109772,2,123.8301402,3,1
750,276599213,43.0187603,-76.1137588,2,117.6163754,3,1
750,977305415,43.0246961,-76.1086085,2,126.7050529,3,1
750,2027674814,43.0217994,-76.1118631,2,120.673368,3,1
750,1714434747,43.0361666,-76.1095291,2,136.6406132,0,1
750,1885258975,43.0469151,-76.2378967,2,136.0703174,7,1
750,1652289979,43.0544366,-76.205985,2,130.4712181,7,1
750,405492003,43.0346784,-76.1336686,2,154.3653094,-1,1
750,1791950912,43.0589856,-76.1776805,2,127.1999678,9,1
750,1728966109,43.0520626,-76.2086339,2,130.5035611,7,1
750,1672695842,43.0414082,-76.1130257,2,133.577763,0,1
750,1378022191,43.0404055,-76.1104091,2,133.5607429,0,1
750,1381845270,43.0409337,-76.1355884,2,118.5653608,5,1
750,981843438,43.0803794,-76.1926337,2,136.1891753,9,1
756,1845904711,43.0219791,-76.1105356,2,122.1237135,3,-1
760,1546479712,43.0290904,-76.109979,2,131.9300131,3,1
760,2116206110,43.072833,-76.2153384,2,129.7042679,7,1
760,1425093203,43.0806664,-76.1333569,2,120.1596198,8,1
760,981843438,43.0803794,-76.194844,2,137.1934345,9,1
760,21076204,43.0046157,-76.1177139,2,124.6822288,2,1
760,1151586813,43.0757895,-76.1990932,2,138.0716956,9,1
760,2084916505,43.0518964,-76.2018487,2,134.9181306,7,1
760,1721753570,43.0779636,-76.1817847,2,129.2380702,9,1
760,1618354516,43.0567109,-76.1135487,2,137.7361182,8,1
760,405492003,43.0330581,-76.1336686,2,154.4820683,-1,1
760,1885258975,43.0469151,-76.2356876,2,135.2887871,7,1
760,346689304,43.0135748,-76.1314388,2,132.7889578,2,1
760,896067835,43.0377492,-76.1528429,2,154.6822288,-1,1
760,950514463,43.0396467,-76.1213725,2,137.7361182,0,1
760,569221891,43.0224745,-76.2319638,2,119.5999386,4,1
760,165676602,43.0500703,-76.1282505,2,116.1467816,5,1
760,1730379255,43.0369406,-76.1293917,2,154.6366999,-1,1
760,2142087617,43.0519957,-76.1384327,2,138.2273728,8,1
760,1652289979,43.0528163,-76.205985,2,131.4081993,7,1
765,977305415,43.0225898,-76.1090501,2,122.1237135,3,-1
770,2084740082,43.0463492,-76.1358647,2,153.9071864,-1,1
770,330352890,43.0635129,-76.0921343,2,127.6097133,0,1
770,1276050782,43.0484123,-76.123848,2,136.6674768,0,1
770,437029066,43.0776456,-76.1680701,2,125.3387321,9,1
770,1381845270,43.0376932,-76.1355884,2,125.5766359,5,1
770,532388768,43.0777971,-76.1278958,2,116.1467816,8,1
770,1721753570,43.0779636,-76.1795744,2,128.0979394,9,1
770,135962182,43.0354446,-76.0829573,2,137.0378645,6,1
770,800769401,43.0268088,-76.1338891,2,136.9331095,5,1
770,685505545,43.0464293,-76.1060572,2,123.8301402,0,1
770,2115450734,43.0518872,-76.1527964,2,138.1617363,9,1
770,1669774941,43.0505293,-76.0941001,2,110.1650115,0,1
770,1730379255,43.0369406,-76.1271829,2,154.9207458,-1,1
770,981843438,43.0803794,-76.1970544,2,138.1497667,9,1
770,1546479712,43.0274702,-76.109979,2,130.0655759,3,1
770,276599213,43.0187603,-76.1093425,2,110.9609129,3,1
770,1451120074,43.0589838,-76.1214717,2,133.0925907,5,1
770,896067835,43.0377492,-76.1550518,2,154.9817554,-1,1
770,2084916505,43.0533547,-76.2018487,2,134.2166813,7,1
777,1669774941,43.0511774,-76.0947629,2,107.1158817,0,-1
780,1767684286,43.0204761,-76.1305168,2,135.4444678,3,1
780,1672695842,43.0414082,-76.1196526,2,136.5596885,0,1
780,569221891,43.019234,-76.2319638,2,124.6822288,4,1
780,1791950912,43.0589856,-76.1843093,2,130.5035611,9,1
780,1652289979,43.0495758,-76.205985,2,133.5351711,7,1
780,1296194139,43.0545152,-76.1899526,2,136.4441779,9,1
780,1410063418,43.0775599,-76.1411412,2,121.4295194,8,1
780,896067835,43.0377492,-76.1572606,2,155.2745506,-1,1
780,24698375,43.08214,-76.114962,2,130.6534425,8,1
780,2116206110,43.0695925,-76.2153384,2,125.1776815,7,1
780,1714434747,43.0313058,-76.1095291,2,134.3054504,3,1
780,858431569,43.0761285,-76.1616077,2,126.5017002,9,1
780,1207269281,43.0768226,-76.1851247,2,159.3573686,-1,1
780,1690589356,43.023371,-76.1317059,2,139.5935488,5,1
780,1671630434,43.0110979,-76.1320315,2,130.2095423,2,1
780,649641739,43.0470159,-76.1271716,2,117.8459643,5,1
780,981843438,43.0798934,-76.1983806,2,138.6143964,9,1
780,21076204,43.0046156,-76.1221292,2,119.5999386,2,1
788,614042495,43.061191,-76.1031852,2,122.507239,0,-1
790,21282215,43.0266803,-76.1215723,2,138.1377862,5,1
790,981843438,43.0782731,-76.1983806,2,138.1377862,9,1
790,2142087617,43.0519957,-76.1318047,2,138.0957673,8,1
790,1618354516,43.0518501,-76.1135487,2,127.8890558,0,1
790,1276050782,43.0451718,-76.123848,2,123.7399749,5,1
790,1613290142,43.0508564,-76.2090802,2,131.2261163,7,1
790,1207269281,43.0768226,-76.1829145,2,159.1583247,-1,1
790,1727949663,43.0359232,-76.1318672,2,154.3980387,-1,1
790,177214724,43.0298564,-76.1117122,2,139.5236889,5,1
790,569221891,43.0176137,-76.2319638,2,127.0183296,4,1
790,2116206110,43.0679723,-76.2153384,2,122.3672502,7,1
790,1652289979,43.0479556,-76.205985,2,134.6153916,7,1
790,1381845270,43.0344527,-76.1355884,2,130.2095423,5,1
790,1967485249,43.0708172,-76.1088176,2,135.0251128,8,1
790,49597437,43.038323,-76.1338347,2,153.9962058,-1,1
790,1002793451,43.0335811,-76.1321804,2,154.5655595,-1,1
790,1484062287,43.0515708,-76.1718687,2,135.0782763,9,1
790,135962182,43.0354446,-76.0873748,2,137.4106933,0,1
800,1425093203,43.0741854,-76.1333569,2,101.1341116,8,1
800,1183261153,43.0525602,-76.1938361,2,138.4223216,7,1
800,1378022191,43.0323042,-76.1104091,2,139.2183968,0,1
800,685505545,43.0415685,-76.1060572,2,130.6534425,0,1
800,1484062287,43.0515708,-76.1696594,2,135.0098833,9,1
800,1652289979,43.0463353,-76.205985,2,135.6781752,7,1
800,21282215,43.02506,-76.1215723,2,139.0964757,5,1
800,165676602,43.0435893,-76.1282505,2,116.1467816,5,1
800,981843438,43.0766529,-76.1983806,2,137.723751,9,1
800,950115756,43.0159101,-76.1134136,2,111.6195502,3,1
800,966655668,43.0599415,-76.1141795,2,130.4712181,0,1
800,1207269281,43.0768226,-76.1807042,2,126.6472753,9,1
800,2116206110,43.066352,-76.2153384,2,119.2215335,7,1
800,1546479712,43.0226094,-76.109979,2,122.0002165,3,1
800,1410063418,43.0775599,-76.1367207,2,113.3363503,8,1
800,1721753570,43.0779636,-76.1729436,2,126.7050529,9,1
800,1618354516,43.0502299,-76.1135487,2,128.0979394,0,1
800,1321418591,43.0754073,-76.1453544,2,126.6472753,8,1
807,1546479712,43.0222853,-76.1108623,2,122.0002165,3,-1
810,1207269281,43.0768226,-76.178494,2,125.1776815,9,1
810,1296194139,43.0545152,-76.1833243,2,133.9301418,9,1
810,685505545,43.0399483,-76.1060572,2,132.3758922,0,1
810,1803251199,43.0369674,-76.132926,2,154.1986714,-1,1
810,914537145,43.0535702,-76.1440345,2,125.5766359,5,1
810,2142087617,43.0519957,-76.127386,2,122.1237135,5,1
810,1767684286,43.0195039,-76.125438,2,131.3174759,3,1
810,966655668,43.0583212,-76.1141795,2,129.7042679,0,1
810,1967485249,43.0675767,-76.1088176,2,133.2068409,0,1
810,800769401,43.0203277,-76.1338891,2,138.7466116,2,1
810,370760703,43.0474373,-76.2117905,2,133.2068409,7,1
810,981843438,43.0750326,-76.1983806,2,137.3853207,9,1
810,1728966109,43.0423411,-76.2086339,2,136.6942851,4,1
810,165676602,43.041969,-76.1282505,2,119.2215335,5,1
810,1618354516,43.0486096,-76.1135487,2,128.6928511,0,1
810,858431569,43.0761285,-76.1549771,2,131.7159423,9,1
810,896067835,43.0380732,-76.1632244,2,155.9789834,-1,1
810,96435441,43.0147229,-76.1329734,2,134.4811946,2,1
820,1378022191,43.0290637,-76.1104091,2,157.4105477,-1,1
820,2084740082,43.0544505,-76.1358647,2,122.507239,5,1
820,21282215,43.0218195,-76.1215723,2,139.663036,2,1
820,1767684286,43.0195039,-76.1232298,2,129.4148549,3,1
820,1967485249,43.0659565,-76.1088176,2,131.7159423,0,1
820,914537145,43.0535702,-76.1418251,2,123.8301402,5,1
820,607915162,43.0199761,-76.1232987,2,138.0957673,2,1
820,165676602,43.0403488,-76.1282505,2,122.3672502,5,1
820,1727949663,43.0310624,-76.1318672,2,154.7426876,-1,1
820,24698375,43.0780894,-76.1118674,2,133.163017,8,1
820,177214724,43.0249956,-76.1117122,2,126.8910801,3,1
820,1721753570,43.0779636,-76.1685231,2,126.7050529,9,1
820,950115756,43.0126696,-76.1134136,2,111.6195502,3,1
820,2118800890,43.0775407,-76.1714468,2,158.1702646,-1,1
820,1151586813,43.0706047,-76.2050602,2,133.0925907,7,1
820,1082817898,43.0088976,-76.1892669,2,96.64727528,1,1
820,405492003,43.0233366,-76.1336686,2,137.1934345,3,1
820,1065618183,43.0329504,-76.1071299,2,135.6926436,3,1
820,1895249522,43.0246737,-76.1084652,2,126.7050529,3,1
826,346689304,43.0030431,-76.1316595,2,111.6195502,2,-1
830,405492003,43.0217163,-76.1336686,2,136.8208766,3,1
830,1276050782,43.0386908,-76.123848,2,128.2524333,5,1
830,788014177,43.0780544,-76.1820112,2,159.1392085,-1,1
830,1207269281,43.0768226,-76.1740735,2,123.7399749,9,1
830,1321418591,43.0754073,-76.1387239,2,114.709075,8,1
830,127681471,43.0212495,-76.2202497,2,115.1012173,4,1
830,858431569,43.0761285,-76.1505567,2,131.9493007,8,1
830,2118800890,43.0775407,-76.1692365,2,125.2745506,9,1
830,21282215,43.0201992,-76.1215723,2,138.6777972,2,1
830,1296194139,43.0545152,-76.1789054,2,132.616147,9,1
830,370760703,43.0474373,-76.2073722,2,134.7326636,7,1
830,1968179308,43.0791809,-76.1266372,2,119.5999386,8,1
830,569221891,43.0111326,-76.2319638,2,134.0946495,4,1
830,1885258975,43.0469151,-76.2202234,2,132.7889578,7,1
830,1035680447,43.0783282,-76.1606792,2,129.8635744,9,1
830,861382883,43.0264469,-76.109081,2,129.0588537,3,1
830,2142087617,43.0519957,-76.1229673,2,127.0183296,5,1
830,981843438,43.0737364,-76.2008117,2,136.5596885,7,1
830,56158490,43.0455474,-76.2088326,2,135.4959507,7,1
840,1410063418,43.0775599,-76.1278797,2,113.3363503,8,1
840,165676602,43.0371083,-76.1282505,2,127.6097133,5,1
840,1183261153,43.0525601,-76.1849986,2,136.0562626,9,1
840,127681471,43.0196292,-76.2202497,2,120.1596198,4,1
840,711960510,43.0094485,-76.1226681,2,128.0979394,2,1
840,1885258975,43.0469151,-76.2180143,2,132.7889578,7,1
840,1895249522,43.0214331,-76.1084652,2,120.1596198,3,1
840,49597437,43.0464243,-76.1338347,2,154.0616909,-1,1
840,950115756,43.0094291,-76.1134136,2,119.5999386,3,1
840,405492003,43.0204201,-76.1334478,2,136.6674768,3,1
840,36786625,43.0448323,-76.2396445,2,137.7361182,7,1
840,1652289979,43.0398543,-76.205985,2,136.0069509,4,1
840,2061006145,43.0155281,-76.2070267,2,130.9585321,1,1
840,2115450734,43.0518872,-76.1373311,2,138.6777972,8,1
840,1484062287,43.0515708,-76.1608221,2,136.0703174,9,1
840,858431569,43.0761285,-76.1483465,2,130.0989404,8,1
840,437029066,43.0776456,-76.1525983,2,133.7551437,8,1
840,950514463,43.0266847,-76.1213725,2,156.3263193,-1,1
840,56158490,43.0439271,-76.2088326,2,136.6002137,7,1
850,1151586813,43.0672022,-76.2068282,2,129.5777175,7,1
850,127681471,43.0180089,-76.2202497,2,123.8301402,4,1
850,177214724,43.0206209,-76.1123746,2,118.5653608,3,1
850,2118800890,43.0775407,-76.164816,2,126.4430117,9,1
850,135962182,43.0354446,-76.1006273,2,136.327634,0,1
850,950115756,43.0078088,-76.1134136,2,123.0907171,3,1
850,36786625,43.0448323,-76.2374354,2,137.0378645,7,1
850,405492003,43.0204201,-76.1312396,2,135.4444678,3,1
850,711960510,43.0078282,-76.1226681,2,125.5766359,2,1
850,1672695842,43.0414082,-76.1351153,2,116.1467816,5,1
850,1451120074,43.0589838,-76.1037949,2,117.6163754,0,1
850,1652289979,43.038234,-76.205985,2,135.0782763,4,1
850,1410063418,43.0775599,-76.1256694,2,117.6163754,8,1
850,1425093203,43.0660842,-76.1333569,2,122.1237135,8,1
850,56158490,43.0423069,-76.2088326,2,136.6942851,4,1
850,569221891,43.0078921,-76.2319638,2,136.6674768,4,1
850,914537145,43.0535702,-76.1351969,2,122.507239,5,1
850,649641739,43.0356741,-76.1271716,2,129.1068863,5,1
850,1468462906,43.0598168,-76.1093185,2,124.6822288,0,1
852,177214724,43.0206209,-76.1128163,2,118.5653608,3,-1
860,1514924137,43.0373752,-76.1403176,2,125.5766359,5,1
860,788014177,43.0780544,-76.1753804,2,126.7050529,9,1
860,1378022191,43.0225826,-76.1104091,2,122.0002165,3,1
860,840286445,43.0341403,-76.0526485,2,115.1012173,6,1
860,1028191306,43.0766415,-76.1807666,2,126.6472753,9,1
860,1151586813,43.0655819,-76.2068282,2,128.6928511,7,1
860,607915162,43.0134951,-76.1232987,2,132.8700224,2,1
860,370760703,43.0474373,-76.2007446,2,137.308905,7,1
860,1721753570,43.0779636,-76.1596819,2,130.5035611,9,1
860,1618354516,43.0405083,-76.1135487,2,134.1598754,0,1
860,317616249,43.0449981,-76.2219487,2,134.3215255,7,1
860,711960510,43.0062079,-76.1226681,2,122.507239,2,1
860,36786625,43.0448323,-76.2352263,2,136.3688862,7,1
860,49597437,43.0496648,-76.1338347,2,154.2457541,-1,1
860,1728966109,43.0342398,-76.2086339,2,131.4081993,4,1
860,1296194139,43.0545152,-76.1722771,2,131.9493007,9,1
860,1803251199,43.0369674,-76.121882,2,139.5236889,0,1
860,558254502,43.0815533,-76.1728957,2,158.3683819,-1,1
860,1381845270,43.0231109,-76.1355884,2,139.6203185,5,1
870,800769401,43.0106062,-76.1338891,2,130.6534425,2,1
870,405492003,43.0204201,-76.1268232,2,132.616147,3,1
870,127681471,43.0147684,-76.2202497,2,129.0588537,4,1
870,21282215,43.0137182,-76.1215723,2,127.9415915,3,1
870,950514463,43.0218239,-76.1213725,2,129.2380702,3,1
870,1728966109,43.0326196,-76.2086339,2,130.4712181,4,1
870,558254502,43.0815533,-76.1706853,2,158.158668,-1,1
870,840286445,43.0341403,-76.0548572,2,115.1012173,6,1
870,1514924137,43.0373752,-76.1425264,2,126.4430117,5,1
870,1035680447,43.0783282,-76.151838,2,134.9181306,9,1
870,607915162,43.0118748,-76.1232987,2,131.1546133,2,1
870,1276050782,43.0322098,-76.123848,2,134.2166813,5,1
870,1065618183,43.0285757,-76.111989,2,132.0357438,3,1
870,1484062287,43.0515708,-76.1541941,2,132.3758922,5,1
870,858431569,43.0761285,-76.1417159,2,122.1237135,8,1
870,1381845270,43.0214906,-76.1355884,2,139.3282527,2,1
870,1968179308,43.0791809,-76.1177959,2,129.1068863,8,1
870,2142087617,43.0519956,-76.1141299,2,129.0227127,0,1
870,437029066,43.0776455,-76.1459675,2,128.3544208,8,1
879,1451120074,43.0589838,-76.09805,2,115.1012173,0,-1
880,1028191306,43.0766415,-76.1763461,2,124.1321172,9,1
880,800769401,43.0089859,-76.1338891,2,128.6928511,2,1
880,1803251199,43.0369674,-76.1174644,2,138.1617363,0,1
880,1183261153,43.0525601,-76.1761612,2,134.3776325,9,1
880,370760703,43.0482474,-76.1976518,2,138.2749017,7,1
880,1410063418,43.0751295,-76.1225751,2,122.0002165,8,1
880,1378022191,43.0193421,-76.1104091,2,110.9609129,3,1
880,317616249,43.0449981,-76.2175305,2,134.3215255,7,1
880,2118800890,43.0775407,-76.1581852,2,130.5035611,9,1
880,323654154,43.0353289,-76.1319398,2,129.0588537,5,1
880,1151586813,43.0623414,-76.2068282,2,127.8890558,7,1
880,2142087617,43.0519956,-76.1119206,2,126.6472753,0,1
880,1728966109,43.0309993,-76.2086339,2,129.7042679,4,1
880,1035680447,43.0783282,-76.1496277,2,136.0562626,9,1
880,56158490,43.0374461,-76.2088326,2,133.5351711,4,1
880,405492003,43.0204201,-76.124615,2,130.9585321,3,1
880,437029066,43.0776455,-76.1437572,2,125.9484709,8,1
880,165676602,43.0306272,-76.1282505,2,134.6153916,5,1
887,1378022191,43.018694,-76.1097466,2,105.6781752,3,-1
890,858431569,43.0761285,-76.1372954,2,111.6195502,8,1
890,2116206110,43.0517697,-76.2153384,2,127.6097133,7,1
890,1484062287,43.0515708,-76.1497755,2,128.6928511,5,1
890,569221891,43.0064339,-76.2253407,2,137.4991104,4,1
890,1618354516,43.0356475,-76.1135487,2,137.3980132,0,1
890,1065618183,43.0253352,-76.111989,2,128.0979394,3,1
890,1967485249,43.0546147,-76.1088176,2,122.1237135,0,1
890,914537145,43.0513018,-76.1296734,2,117.6163754,5,1
890,21282215,43.0104777,-76.1215723,2,128.3544208,3,1
890,950115756,43.0013278,-76.1134136,2,127.9415915,2,1
890,1276050782,43.0289693,-76.123848,2,135.5764436,3,1
890,2068340268,43.0334292,-76.0321724,2,136.0703174,6,1
890,1207269281,43.0768226,-76.1608121,2,128.2524333,9,1
890,1381845270,43.0182501,-76.1355884,2,137.2448811,2,1
890,1028191306,43.0766415,-76.1741359,2,123.7399749,9,1
890,1613290142,43.0346539,-76.2090802,2,130.6534425,4,1
890,1672695842,43.0414082,-76.1439511,2,122.3672502,5,1
890,1730379255,43.0307836,-76.1092916,2,139.5506024,0,1
900,1885258975,43.0469151,-76.2047593,2,136.0703174,7,1
900,1968179308,43.0791809,-76.111165,2,134.0946495,8,1
900,914537145,43.0496815,-76.1296734,2,113.3363503,5,1
900,1730379255,43.0291633,-76.1092916,2,132.7889578,3,1
900,1410063418,43.071889,-76.1225751,2,122.0002165,8,1
900,1207269281,43.0768226,-76.1586019,2,129.8635744,9,1
900,569221891,43.0064339,-76.223133,2,137.5430949,4,1
900,62827775,43.0798761,-76.1752746,2,129.0588537,9,1
900,1803251199,43.0369674,-76.1130468,2,136.887013,0,1
900,649641739,43.0275728,-76.1271716,2,136.4714491,3,1
900,317616249,43.0449981,-76.2131123,2,134.7870314,7,1
900,1028191306,43.0766415,-76.1719256,2,124.1321172,9,1
900,127681471,43.012014,-76.2176002,2,132.9951287,4,1
900,1296194139,43.0545152,-76.1634394,2,132.616147,9,1
900,437029066,43.0776455,-76.1393367,2,119.5999386,8,1
900,135962182,43.0354445,-76.111671,2,137.4106933,0,1
900,788014177,43.0780544,-76.1665393,2,127.1999678,9,1
900,342784294,43.0382736,-76.1355755,2,153.8445089,-1,1
900,49597437,43.0561458,-76.1338347,2,125.3387321,5,1
910,1721753570,43.0779635,-76.1486306,2,130.6534425,8,1
910,2118800890,43.0775407,-76.1515544,2,134.5603013,9,1
910,950115756,42.9982492,-76.1134136,2,127.9415915,2,1
910,1885258975,43.0469151,-76.2025501,2,136.8738126,7,1
910,1613290142,43.0314133,-76.2090802,2,128.6928511,4,1
910,840286445,43.0341403,-76.063692,2,120.8326745,6,1
910,56158490,43.0325853,-76.2088326,2,130.4712181,4,1
910,135962182,43.0354445,-76.1138798,2,137.8897257,0,1
910,608953671,43.0290647,-76.1293146,2,137.7361182,3,1
910,950514463,43.0153428,-76.1213725,2,126.7050529,3,1
910,1425093203,43.0563627,-76.1333569,2,135.0251128,8,1
910,1652289979,43.0285125,-76.205985,2,131.0621005,4,1
910,558254502,43.0815533,-76.1618436,2,130.0989404,9,1
910,1730379255,43.027543,-76.1092916,2,131.0621005,3,1
910,1672695842,43.0414082,-76.1483691,2,127.6097133,5,1
910,2084740082,43.0602834,-76.1475758,2,134.6153916,8,1
910,1151586813,43.0574807,-76.2068282,2,128.0979394,7,1
910,1028191306,43.0766415,-76.1697154,2,123.7399749,9,1
910,2142087617,43.0482691,-76.110595,2,127.0183296,0,1
920,1183261153,43.0525601,-76.1673237,2,134.3776325,9,1
920,1468462906,43.048475,-76.1093185,2,124.6822288,0,1
920,1728966109,43.0245183,-76.2086339,2,129.0227127,4,1
920,2116206110,43.046909,-76.2153384,2,133.163017,7,1
920,558254502,43.0815533,-76.1596332,2,131.2261163,9,1
920,165676602,43.0241462,-76.1282505,2,135.168912,3,1
920,1151586813,43.0558604,-76.2068282,2,128.6928511,7,1
920,532388768,43.0534933,-76.1278958,2,136.9724914,8,1
920,1803251199,43.0369674,-76.1086292,2,135.8364512,0,1
920,950514463,43.0137226,-76.1213725,2,126.7050529,3,1
920,1953602307,43.0756488,-76.1797647,2,158.8147722,-1,1
920,607915162,43.0037735,-76.1232987,2,116.1467816,2,1
920,905909357,43.0792876,-76.1989455,2,138.8378024,9,1
920,127681471,43.012014,-76.2131844,2,133.9052856,4,1
920,1028191306,43.0766415,-76.1675052,2,124.1321172,9,1
920,685505545,43.0221254,-76.1060572,2,122.0002165,3,1
920,914537145,43.046441,-76.1296734,2,113.3363503,5,1
920,1885258975,43.0469151,-76.200341,2,137.6927816,7,1
920,1381845270,43.0133893,-76.1355884,2,133.3720402,2,1
920,5436092,43.0373215,-76.1232082,2,130.5035611,5,1
930,1514924137,43.0373752,-76.1557793,2,134.5603013,5,1
930,2084916505,43.0533546,-76.1664984,2,133.7551437,9,1
930,127681471,43.012014,-76.2109765,2,133.5607429,1,1
930,1333065806,43.0373316,-76.0706891,2,127.9415915,6,1
930,49597437,43.0610066,-76.1338347,2,131.0311164,8,1
930,405492003,43.0204201,-76.1135739,2,119.5999386,3,1
930,905909357,43.0779914,-76.1991666,2,138.6259468,9,1
930,1791950912,43.0586615,-76.2167903,2,107.1158817,7,1
930,569221891,43.0064338,-76.2165099,2,137.0378645,1,1
930,2084740082,43.0602834,-76.151995,2,136.4714491,8,1
930,1183261153,43.0525601,-76.1651144,2,134.6153916,9,1
930,1484062287,43.0515708,-76.1409381,2,117.6163754,5,1
930,685505545,43.0216394,-76.1073822,2,120.1596198,3,1
930,1035680447,43.0783282,-76.1385763,2,119.2215335,8,1
930,1967485249,43.0481337,-76.1088176,2,124.6822288,0,1
930,24698375,43.0602667,-76.1118674,2,128.6432646,0,1
930,135962182,43.0354445,-76.1182973,2,134.6153916,5,1
930,342784294,43.0431344,-76.1355755,2,153.7472111,-1,1
930,1207269281,43.0768226,-76.1519712,2,134.2166813,9,1
930,1468462906,43.0468547,-76.1093185,2,126.5017002,0,1
940,558254502,43.0815532,-76.1552124,2,133.577763,9,1
940,1333065806,43.0373316,-76.0728979,2,130.0989404,6,1
940,62827775,43.0798761,-76.1664332,2,129.4148549,9,1
940,5436092,43.0373215,-76.1187906,2,133.0925907,5,1
940,950115756,42.9982492,-76.1200358,2,117.8459643,2,1
940,21282215,43.0023763,-76.1215723,2,115.4477493,2,1
940,342784294,43.0447546,-76.1355755,2,153.8247478,-1,1
940,1484062287,43.0515708,-76.1387288,2,115.1012173,5,1
940,608953671,43.0242039,-76.1293146,2,135.7575535,3,1
940,685505545,43.0216394,-76.108928,2,120.1596198,3,-1
940,370760703,43.0579689,-76.1976518,2,135.7359528,7,1
940,1028191306,43.0766415,-76.1630847,2,126.6472753,9,1
940,317616249,43.0449981,-76.2042759,2,137.0378645,7,1
940,1727949663,43.0116193,-76.1318672,2,131.1546133,2,1
940,1207269281,43.0768226,-76.1497609,2,135.4739115,9,1
940,1381845270,43.0101488,-76.1355884,2,130.0655759,2,1
940,323654154,43.0256074,-76.1319398,2,137.3980132,3,1
940,788014177,43.0780544,-76.1576981,2,131.8039422,9,1
940,49597437,43.0611686,-76.1356025,2,130.0989404,8,1
940,56158490,43.0277246,-76.2088326,2,129.0227127,4,1
950,1070548284,43.0493177,-76.2295515,2,130.9585321,7,1
950,1333065806,43.0373316,-76.0751067,2,131.9493007,6,1
950,1967485249,43.0448932,-76.1088176,2,128.3544208,0,1
950,1652289979,43.0220314,-76.205985,2,131.3174759,4,1
950,1425093203,43.0498817,-76.1333569,2,105.6781752,5,1
950,165676602,43.0192854,-76.1282505,2,133.7551437,3,1
950,569221891,43.0064338,-76.2120945,2,134.4811946,1,1
950,1468462906,43.0436142,-76.1093185,2,130.0989404,0,1
950,1885258975,43.0493455,-76.1972482,2,137.9688915,7,1
950,1727949663,43.009999,-76.1318672,2,129.1905197,2,1
950,649641739,43.0194715,-76.1271716,2,133.163017,3,1
950,1276050782,43.0192477,-76.123848,2,130.3954374,3,1
950,2118800890,43.0775406,-76.1427134,2,124.5808366,8,1
950,1035680447,43.0783282,-76.1341557,2,114.709075,8,1
950,1296194139,43.0545152,-76.1523922,2,132.8700224,5,1
950,1514924137,43.0373752,-76.1601969,2,136.8738126,5,1
950,1672695842,43.0414082,-76.1572049,2,134.6153916,5,1
950,1704912386,43.0510593,-76.2252508,2,162.1425224,-1,1
950,39720998,43.0298074,-76.1337518,2,135.0251128,5,1
960,135962182,43.0338243,-76.1224939,2,133.7131287,5,1
960,950514463,43.0072415,-76.1213725,2,126.4430117,2,1
960,896780216,43.0783152,-76.1840527,2,159.3361874,-1,1
960,1775944159,43.0408848,-76.062189,2,114.709075,6,1
960,370760703,43.0610474,-76.1976518,2,135.7359528,7,1
960,323654154,43.0223669,-76.1319398,2,136.4305208,3,1
960,62827775,43.0798761,-76.1620125,2,130.9273004,9,1
960,24698375,43.0554059,-76.1118674,2,126.6472753,0,1
960,1296194139,43.0545152,-76.1501828,2,131.4081993,5,1
960,56158490,43.024484,-76.2088326,2,129.0227127,4,1
960,1183261153,43.0525601,-76.1584863,2,136.0562626,9,1
960,1968179308,43.073672,-76.1056392,2,136.9331095,8,1
960,5436092,43.0373215,-76.1143729,2,135.4959507,5,1
960,532388768,43.0470123,-76.1278958,2,138.4457548,0,1
960,49597437,43.0611686,-76.1400218,2,130.9585321,8,1
960,905909357,43.0779914,-76.2057974,2,161.1853055,-1,1
960,858431569,43.0761285,-76.121824,2,122.1237135,8,1
960,36786625,43.0448322,-76.2131355,2,134.7870314,7,1
960,667912674,43.0302964,-76.0427553,2,130.5035611,6,1
970,914537145,43.0383398,-76.1296734,2,124.5808366,5,1
970,2116206110,43.0388077,-76.2153384,2,131.3174759,4,1
