Time_Step,UAV_ID,Latitude,Longitude,Signal_strength,Current_Basestation,Finished,Trajectory
285.0,352886622.0,43.0132135,-76.1514593,100000.0,6.0,1.0,-1.0
285.0,771550242.0,43.0205154,-76.2000289,100000.0,15.0,1.0,-1.0
285.0,1854475839.0,43.0302097,-76.1225622,100000.0,6.0,1.0,-1.0
285.0,1314237072.0,43.019707399999994,-76.11036159999999,100000.0,20.0,1.0,-1.0
285.0,273951543.0,43.0551149,-76.1816254,100000.0,15.0,1.0,-1.0
285.0,1592707599.0,43.019626200000005,-76.11450390000002,100000.0,6.0,1.0,-1.0
285.0,190014689.0,43.0192232,-76.1921041,100000.0,28.0,1.0,-1.0
285.0,80591683.0,43.0714362,-76.1785901,100000.0,15.0,1.0,-1.0
285.0,2068485623.0,43.030346,-76.054834,100000.0,19.0,1.0,-1.0
285.0,1302038376.0,43.049432700000004,-76.13666040000001,100000.0,27.0,1.0,-1.0
285.0,1220103581.0,43.032543200000006,-76.1542914,100000.0,15.0,1.0,-1.0
285.0,934157803.0,43.043896999999994,-76.1171825,100000.0,6.0,1.0,-1.0
285.0,1195488178.0,43.0395559,-76.233038,100000.0,24.0,1.0,-1.0
285.0,1448302613.0,43.0146177,-76.1508113,100000.0,6.0,1.0,-1.0
285.0,2000837668.0,43.0262683,-76.1137819,100000.0,12.0,1.0,-1.0
285.0,601782345.0,43.0321409,-76.1468452,100000.0,6.0,1.0,-1.0
285.0,930547011.0,43.0273234,-76.142336,100000.0,6.0,1.0,-1.0
285.0,1434810089.0,43.0260412,-76.1827338,100000.0,28.0,1.0,-1.0
285.0,419470932.0,43.0275947,-76.1482846,100000.0,6.0,1.0,-1.0
285.0,888642631.0,43.07469879999999,-76.1704184,100000.0,15.0,1.0,-1.0
285.0,397340791.0,43.0630706,-76.1098411,100000.0,12.0,1.0,-1.0
286.0,97313837.0,43.0326993,-76.16869859999998,100000.0,15.0,1.0,-1.0
286.0,1220872753.0,43.0119316,-76.1936957,100000.0,28.0,1.0,-1.0
286.0,1820716710.0,43.0166184,-76.1262801,100000.0,6.0,1.0,-1.0
286.0,1314237072.0,43.0193359,-76.1101415,100000.0,20.0,1.0,-1.0
286.0,123346467.0,43.0674467,-76.12516550000001,100000.0,22.0,1.0,-1.0
286.0,781438569.0,43.0496799,-76.2332007,100000.0,24.0,1.0,-1.0
286.0,1027922094.0,43.0559971,-76.14726040000001,100000.0,6.0,1.0,-1.0
286.0,80591683.0,43.0710342,-76.178658,100000.0,15.0,1.0,-1.0
286.0,315744668.0,43.0498755,-76.24424909999999,100000.0,24.0,1.0,-1.0
286.0,1467349394.0,43.038067299999994,-76.1272869,100000.0,6.0,1.0,-1.0
286.0,1923908712.0,43.027361600000006,-76.036962,100000.0,19.0,1.0,-1.0
286.0,513347448.0,43.03014520000001,-76.05435340000001,100000.0,19.0,1.0,-1.0
286.0,451110478.0,43.0309727,-76.14893590000001,100000.0,15.0,1.0,-1.0
286.0,352886622.0,43.0130159,-76.1509774,100000.0,6.0,1.0,-1.0
286.0,1854475839.0,43.0299194,-76.1221771,100000.0,6.0,1.0,-1.0
286.0,273951543.0,43.054719299999995,-76.18174429999999,100000.0,15.0,1.0,-1.0
286.0,1200908206.0,43.0356661,-76.0411338,100000.0,19.0,1.0,-1.0
286.0,1897141516.0,43.0309399,-76.0665001,100000.0,19.0,1.0,-1.0
286.0,1254098968.0,43.039905299999994,-76.2327447,100000.0,24.0,1.0,-1.0
286.0,930861065.0,43.0783872,-76.1797575,100000.0,15.0,1.0,-1.0
286.0,268051427.0,43.06463660000001,-76.1433897,100000.0,6.0,1.0,-1.0
286.0,610436338.0,43.041011100000006,-76.2010025,100000.0,15.0,1.0,-1.0
286.0,1526069138.0,43.0170069,-76.1566247,100000.0,15.0,1.0,-1.0
286.0,657931216.0,43.01131029999999,-76.1936786,100000.0,28.0,1.0,-1.0
286.0,153172339.0,43.0228261,-76.116907,100000.0,6.0,1.0,-1.0
286.0,25183788.0,43.0309091,-76.1200609,100000.0,6.0,1.0,-1.0
286.0,756523608.0,43.0394529,-76.14392140000001,100000.0,6.0,1.0,-1.0
286.0,1888407555.0,43.0410889,-76.1944545,100000.0,15.0,1.0,-1.0
286.0,1191032481.0,43.0478605,-76.2216455,100000.0,36.0,1.0,-1.0
286.0,1505052623.0,43.0257872,-76.15689350000001,100000.0,15.0,1.0,-1.0
286.0,1626916843.0,43.0268237,-76.1127802,100000.0,12.0,1.0,-1.0
286.0,2033735496.0,43.039412,-76.2211277,100000.0,24.0,1.0,-1.0
286.0,934157803.0,43.0441007,-76.1167051,100000.0,6.0,1.0,-1.0
286.0,771550242.0,43.0202801,-76.1995795,100000.0,15.0,1.0,-1.0
286.0,1434810089.0,43.0258521,-76.1822455,100000.0,28.0,1.0,-1.0
286.0,2124409823.0,43.031099700000006,-76.18572929999999,100000.0,28.0,1.0,-1.0
286.0,1492348716.0,43.049191,-76.1977496,100000.0,15.0,1.0,-1.0
286.0,1718936278.0,43.036537700000004,-76.1795821,100000.0,15.0,1.0,-1.0
286.0,190014689.0,43.0188225,-76.1921844,100000.0,28.0,1.0,-1.0
286.0,888642631.0,43.074416799999995,-76.1700217,100000.0,15.0,1.0,-1.0
286.0,1035385748.0,43.058714,-76.1479884,100000.0,15.0,1.0,-1.0
286.0,1592707599.0,43.0194021,-76.1140441,100000.0,6.0,1.0,-1.0
286.0,1305498950.0,43.008300299999995,-76.1356297,100000.0,6.0,1.0,-1.0
286.0,1541081054.0,43.03230670000001,-76.1236802,100000.0,6.0,1.0,-1.0
286.0,797012323.0,43.033387299999994,-76.13015909999999,100000.0,6.0,1.0,-1.0
286.0,507208760.0,43.0190281,-76.1290998,100000.0,6.0,1.0,-1.0
286.0,1551730271.0,43.0407855,-76.1893046,100000.0,28.0,1.0,-1.0
286.0,1448302613.0,43.0144365,-76.1503176,100000.0,6.0,1.0,-1.0
286.0,1195488178.0,43.0393179,-76.2325912,100000.0,24.0,1.0,-1.0
286.0,1208443620.0,43.0367974,-76.1292679,100000.0,6.0,1.0,-1.0
286.0,1687296487.0,43.02818,-76.11616529999999,100000.0,6.0,1.0,-1.0
286.0,419470932.0,43.0272274,-76.148052,100000.0,6.0,1.0,-1.0
286.0,758774983.0,43.0458561,-76.2519003,100000.0,24.0,1.0,-1.0
286.0,1212414897.0,43.0375262,-76.1346934,100000.0,27.0,1.0,-1.0
286.0,601782345.0,43.0319246,-76.147312,100000.0,6.0,1.0,-1.0
286.0,397340791.0,43.0631797,-76.10930909999999,100000.0,12.0,1.0,-1.0
286.0,930547011.0,43.0269648,-76.14207940000001,100000.0,6.0,1.0,-1.0
286.0,1753749931.0,43.0669362,-76.1603796,100000.0,15.0,1.0,-1.0
286.0,1220103581.0,43.0324463,-76.1537553,100000.0,15.0,1.0,-1.0
286.0,2000837668.0,43.0259182,-76.11350420000001,100000.0,12.0,1.0,-1.0
286.0,8879237.0,43.0686718,-76.1606621,100000.0,15.0,1.0,-1.0
286.0,769850978.0,43.036179,-76.1328963,100000.0,27.0,1.0,-1.0
286.0,625040230.0,43.027499799999994,-76.1586142,100000.0,15.0,1.0,-1.0
286.0,897182210.0,43.020025200000006,-76.1746595,100000.0,15.0,1.0,-1.0
286.0,2003163167.0,43.073662799999994,-76.1669958,100000.0,15.0,1.0,-1.0
286.0,607212356.0,43.034595,-76.1881419,100000.0,28.0,1.0,-1.0
286.0,1989954943.0,43.0695323,-76.18293340000001,100000.0,15.0,1.0,-1.0
286.0,855017531.0,43.0222386,-76.16931720000001,100000.0,15.0,1.0,-1.0
286.0,584999843.0,43.0640907,-76.0959527,100000.0,12.0,1.0,-1.0
286.0,773537757.0,43.0144984,-76.1954708,100000.0,28.0,1.0,-1.0
286.0,1885936808.0,43.075255600000006,-76.15042690000001,100000.0,15.0,1.0,-1.0
286.0,1495923682.0,43.031009000000005,-76.1485704,100000.0,6.0,1.0,-1.0
286.0,1375993391.0,43.0240055,-76.073852,100000.0,12.0,1.0,-1.0
286.0,939952613.0,43.0302819,-76.16319370000001,100000.0,15.0,1.0,-1.0
286.0,1991154602.0,43.024454600000006,-76.1144317,100000.0,6.0,1.0,-1.0
286.0,1706426798.0,43.0227149,-76.1386757,100000.0,6.0,1.0,-1.0
286.0,1613184135.0,43.0716922,-76.1790359,100000.0,15.0,1.0,-1.0
286.0,2068485623.0,43.0302793,-76.0553786,100000.0,19.0,1.0,-1.0
286.0,1890814573.0,43.0302839,-76.13011829999999,100000.0,6.0,1.0,-1.0
286.0,793621583.0,43.0252184,-76.1155716,100000.0,6.0,1.0,-1.0
286.0,6910525.0,43.023375200000004,-76.1257417,100000.0,6.0,1.0,-1.0
286.0,1418991176.0,43.0256552,-76.13048140000001,100000.0,6.0,1.0,-1.0
286.0,2139052439.0,43.03269829999999,-76.05014109999999,100000.0,19.0,1.0,-1.0
286.0,1293376941.0,43.0743925,-76.17908270000001,100000.0,15.0,1.0,-1.0
286.0,1302038376.0,43.0491373,-76.1362824,100000.0,27.0,1.0,-1.0
286.0,176766236.0,43.0234102,-76.1252814,100000.0,6.0,1.0,-1.0
286.0,895542825.0,43.045442200000004,-76.2220495,100000.0,36.0,1.0,-1.0
286.0,1113419567.0,43.0202651,-76.1083929,100000.0,20.0,1.0,-1.0
286.0,955283889.0,43.0028096,-76.1335613,100000.0,6.0,1.0,-1.0
286.0,598088392.0,42.999503600000004,-76.13656309999999,100000.0,6.0,1.0,-1.0
286.0,1038937321.0,43.0547749,-76.1474188,100000.0,6.0,1.0,-1.0
287.0,934157803.0,43.0443053,-76.1162285,100000.0,6.0,1.0,-1.0
287.0,2068485623.0,43.0302124,-76.05592320000001,100000.0,19.0,1.0,-1.0
287.0,1718936278.0,43.0364425,-76.1790454,100000.0,15.0,1.0,-1.0
287.0,1991154602.0,43.024117,-76.11412659999999,100000.0,6.0,1.0,-1.0
287.0,273951543.0,43.054323600000004,-76.1818627,100000.0,15.0,1.0,-1.0
287.0,352886622.0,43.0128174,-76.1504963,100000.0,6.0,1.0,-1.0
287.0,1888407555.0,43.0409815,-76.193922,100000.0,15.0,1.0,-1.0
287.0,1434810089.0,43.0256626,-76.18175759999998,100000.0,15.0,1.0,-1.0
287.0,1592707599.0,43.019169399999996,-76.1135922,100000.0,6.0,1.0,-1.0
287.0,451110478.0,43.030876899999996,-76.1483994,100000.0,6.0,1.0,-1.0
287.0,1820716710.0,43.016226200000006,-76.1261418,100000.0,6.0,1.0,-1.0
287.0,610436338.0,43.040924,-76.2004632,100000.0,15.0,1.0,-1.0
287.0,1989954943.0,43.0691354,-76.1830439,100000.0,15.0,1.0,-1.0
287.0,153172339.0,43.022673299999994,-76.1163957,100000.0,6.0,1.0,-1.0
287.0,939952613.0,43.0301934,-76.1626548,100000.0,15.0,1.0,-1.0
287.0,771550242.0,43.0200437,-76.1991312,100000.0,15.0,1.0,-1.0
287.0,268051427.0,43.064476,-76.1428826,100000.0,6.0,1.0,-1.0
287.0,1195488178.0,43.0390795,-76.2321448,100000.0,24.0,1.0,-1.0
287.0,793621583.0,43.0248871,-76.11525400000001,100000.0,6.0,1.0,-1.0
287.0,1885936808.0,43.0750984,-76.1499177,100000.0,15.0,1.0,-1.0
287.0,1505052623.0,43.0255454,-76.1573365,100000.0,15.0,1.0,-1.0
287.0,1897141516.0,43.0307696,-76.0670011,100000.0,19.0,1.0,-1.0
287.0,1706426798.0,43.0223295,-76.1385059,100000.0,6.0,1.0,-1.0
287.0,756523608.0,43.03909960000001,-76.14365140000001,100000.0,6.0,1.0,-1.0
287.0,2000837668.0,43.025566299999994,-76.1132309,100000.0,12.0,1.0,-1.0
287.0,773537757.0,43.0140941,-76.19550459999999,100000.0,28.0,1.0,-1.0
287.0,190014689.0,43.0184217,-76.192264,100000.0,28.0,1.0,-1.0
287.0,601782345.0,43.0317078,-76.1477784,100000.0,6.0,1.0,-1.0
287.0,1220103581.0,43.032349100000005,-76.1532193,100000.0,15.0,1.0,-1.0
287.0,25183788.0,43.0306422,-76.11964549999999,100000.0,6.0,1.0,-1.0
287.0,930547011.0,43.0266058,-76.1418237,100000.0,6.0,1.0,-1.0
287.0,1495923682.0,43.030797799999995,-76.1490416,100000.0,6.0,1.0,-1.0
287.0,97313837.0,43.032604299999996,-76.16816180000001,100000.0,15.0,1.0,-1.0
287.0,1923908712.0,43.027316799999994,-76.03751070000001,100000.0,19.0,1.0,-1.0
287.0,1212414897.0,43.0377691,-76.1342515,100000.0,27.0,1.0,-1.0
287.0,1375993391.0,43.0239359,-76.0743959,100000.0,12.0,1.0,-1.0
287.0,1613184135.0,43.071352600000004,-76.1778988,100000.0,15.0,2.0,1.0
287.0,955283889.0,43.0024045,-76.13356440000001,100000.0,6.0,1.0,-1.0
287.0,1208443620.0,43.0365445,-76.1288365,100000.0,6.0,1.0,-1.0
287.0,1305498950.0,43.0078968,-76.13567809999999,100000.0,6.0,1.0,-1.0
287.0,315744668.0,43.0497878,-76.2437099,100000.0,24.0,1.0,-1.0
287.0,1541081054.0,43.032042499999996,-76.12326159999999,100000.0,6.0,1.0,-1.0
287.0,897182210.0,43.0197819,-76.175101,100000.0,15.0,1.0,-1.0
287.0,1418991176.0,43.025261,-76.13035390000002,100000.0,6.0,1.0,-1.0
287.0,855017531.0,43.022022,-76.16978370000001,100000.0,15.0,1.0,-1.0
287.0,657931216.0,43.0109315,-76.19387409999999,100000.0,28.0,-1.0,-1.0
287.0,1467349394.0,43.037764,-76.1269207,100000.0,6.0,1.0,-1.0
287.0,584999843.0,43.063917100000005,-76.0954536,100000.0,12.0,1.0,-1.0
287.0,1027922094.0,43.055710999999995,-76.14686929999999,100000.0,6.0,1.0,-1.0
287.0,513347448.0,43.0300722,-76.0548965,100000.0,19.0,1.0,-1.0
287.0,2139052439.0,43.0326269,-76.0506847,100000.0,19.0,1.0,-1.0
287.0,1293376941.0,43.0740655,-76.17875670000001,100000.0,15.0,1.0,-1.0
287.0,6910525.0,43.0232446,-76.1252191,100000.0,6.0,1.0,-1.0
287.0,1254098968.0,43.039779700000004,-76.2322197,100000.0,24.0,1.0,-1.0
287.0,1551730271.0,43.0406799,-76.1887715,100000.0,15.0,1.0,-1.0
287.0,598088392.0,42.9990989,-76.1365859,100000.0,6.0,1.0,-1.0
287.0,1035385748.0,43.0587674,-76.1474408,100000.0,15.0,1.0,-1.0
287.0,1220872753.0,43.0115935,-76.1933917,100000.0,28.0,1.0,-1.0
287.0,1314237072.0,43.0189593,-76.1099381,100000.0,20.0,1.0,-1.0
287.0,769850978.0,43.035774100000005,-76.13291159999999,100000.0,27.0,1.0,-1.0
287.0,2003163167.0,43.0733864,-76.16659200000001,100000.0,15.0,1.0,-1.0
287.0,1113419567.0,43.019866,-76.1082987,100000.0,20.0,1.0,-1.0
287.0,419470932.0,43.0268597,-76.1478202,100000.0,6.0,1.0,-1.0
287.0,2124409823.0,43.030696899999995,-76.1857882,100000.0,28.0,1.0,-1.0
287.0,1626916843.0,43.026464000000004,-76.11252640000001,100000.0,12.0,1.0,-1.0
287.0,1526069138.0,43.0169294,-76.1571665,100000.0,15.0,1.0,-1.0
287.0,797012323.0,43.0329889,-76.130059,100000.0,6.0,1.0,-1.0
287.0,8879237.0,43.0683959,-76.1602576,100000.0,15.0,1.0,-1.0
287.0,1687296487.0,43.0278339,-76.11587850000001,100000.0,6.0,1.0,-1.0
287.0,397340791.0,43.0632895,-76.1087773,100000.0,12.0,1.0,-1.0
287.0,1492348716.0,43.0492001,-76.19719740000001,100000.0,15.0,1.0,-1.0
287.0,895542825.0,43.0452686,-76.2215505,100000.0,36.0,1.0,-1.0
287.0,1038937321.0,43.054495,-76.1470195,100000.0,6.0,1.0,-1.0
287.0,781438569.0,43.0495879,-76.2326628,100000.0,24.0,1.0,-1.0
287.0,625040230.0,43.0272882,-76.159085,100000.0,15.0,1.0,-1.0
287.0,758774983.0,43.0457247,-76.25137790000001,100000.0,24.0,1.0,-1.0
287.0,1200908206.0,43.0355686,-76.0416698,100000.0,19.0,1.0,-1.0
287.0,123346467.0,43.0673093,-76.1246458,100000.0,22.0,1.0,-1.0
287.0,1753749931.0,43.066663399999996,-76.1599712,100000.0,15.0,1.0,-1.0
287.0,1890814573.0,43.029881599999996,-76.1300546,100000.0,6.0,1.0,-1.0
287.0,507208760.0,43.0186494,-76.1289037,100000.0,6.0,1.0,-1.0
287.0,1191032481.0,43.0477659,-76.2211084,100000.0,36.0,1.0,-1.0
287.0,1448302613.0,43.0142545,-76.1498245,100000.0,6.0,1.0,-1.0
287.0,930861065.0,43.078131799999994,-76.17932859999999,100000.0,15.0,1.0,-1.0
287.0,2033735496.0,43.0391406,-76.22071770000001,100000.0,24.0,1.0,-1.0
287.0,921364349.0,43.081960200000005,-76.1757427,100000.0,15.0,1.0,-1.0
287.0,80591683.0,43.070632200000006,-76.1787258,100000.0,15.0,1.0,-1.0
287.0,888642631.0,43.0741346,-76.1696254,100000.0,15.0,1.0,-1.0
287.0,607212356.0,43.0345176,-76.18759990000001,100000.0,28.0,1.0,-1.0
287.0,1302038376.0,43.0488414,-76.1359052,100000.0,27.0,1.0,-1.0
287.0,176766236.0,43.023253600000004,-76.1247723,100000.0,6.0,1.0,-1.0
287.0,1854475839.0,43.029627500000004,-76.1217944,100000.0,6.0,1.0,-1.0
288.0,1989954943.0,43.0687385,-76.1831542,100000.0,15.0,1.0,-1.0
288.0,1820716710.0,43.015833799999996,-76.12600490000001,100000.0,6.0,1.0,-1.0
288.0,1314237072.0,43.0185769,-76.109756,100000.0,20.0,1.0,-1.0
288.0,1305498950.0,43.00749329999999,-76.13572590000001,100000.0,6.0,1.0,-1.0
288.0,888642631.0,43.0738521,-76.1692294,100000.0,15.0,1.0,-1.0
288.0,1302038376.0,43.0485451,-76.1355287,100000.0,27.0,1.0,-1.0
288.0,176766236.0,43.023095500000004,-76.124264,100000.0,6.0,1.0,-1.0
288.0,1613184135.0,43.0710014,-76.1776235,100000.0,15.0,1.0,-1.0
288.0,601782345.0,43.031490500000004,-76.1482444,100000.0,6.0,1.0,-1.0
288.0,1854475839.0,43.0293339,-76.121414,100000.0,6.0,1.0,-1.0
288.0,352886622.0,43.012617999999996,-76.15001579999999,100000.0,6.0,1.0,-1.0
288.0,1113419567.0,43.019461,-76.10830440000001,100000.0,20.0,-1.0,-1.0
288.0,1706426798.0,43.021943799999995,-76.13833709999999,100000.0,6.0,1.0,-1.0
288.0,1254098968.0,43.039654,-76.2316948,100000.0,24.0,1.0,-1.0
288.0,1434810089.0,43.0254727,-76.1812699,100000.0,15.0,1.0,-1.0
288.0,1220872753.0,43.011252899999995,-76.1930928,100000.0,28.0,1.0,-1.0
288.0,1191032481.0,43.0476712,-76.2205714,100000.0,36.0,1.0,-1.0
288.0,1208443620.0,43.036290799999996,-76.12840609999999,100000.0,6.0,1.0,-1.0
288.0,955283889.0,43.0019995,-76.1335671,100000.0,6.0,1.0,-1.0
288.0,895542825.0,43.045094899999995,-76.2210517,100000.0,36.0,1.0,-1.0
288.0,1220103581.0,43.0322517,-76.15268329999999,100000.0,15.0,1.0,-1.0
288.0,397340791.0,43.0634003,-76.1082459,100000.0,12.0,1.0,-1.0
288.0,1888407555.0,43.040874,-76.19338959999999,100000.0,15.0,1.0,-1.0
288.0,781438569.0,43.049495799999995,-76.2321249,100000.0,24.0,1.0,-1.0
288.0,315744668.0,43.049700099999995,-76.24317070000001,100000.0,24.0,1.0,-1.0
288.0,584999843.0,43.063693,-76.0949934,100000.0,12.0,-1.0,-1.0
288.0,2068485623.0,43.030145399999995,-76.0564677,100000.0,19.0,1.0,-1.0
288.0,773537757.0,43.01368970000001,-76.1955372,100000.0,28.0,1.0,-1.0
288.0,1923908712.0,43.027271899999995,-76.03805940000001,100000.0,19.0,1.0,-1.0
288.0,1200908206.0,43.0354709,-76.0422057,100000.0,19.0,1.0,-1.0
288.0,793621583.0,43.0245522,-76.11494350000001,100000.0,6.0,1.0,-1.0
288.0,2033735496.0,43.038868799999996,-76.2203083,100000.0,24.0,1.0,-1.0
288.0,2139052439.0,43.0325554,-76.0512281,100000.0,19.0,1.0,-1.0
288.0,190014689.0,43.01802070000001,-76.1923427,100000.0,28.0,1.0,-1.0
288.0,897182210.0,43.019537,-76.1755407,100000.0,15.0,1.0,-1.0
288.0,1027922094.0,43.0554245,-76.1464788,100000.0,6.0,1.0,-1.0
288.0,1467349394.0,43.037460100000004,-76.1265557,100000.0,6.0,1.0,-1.0
288.0,1687296487.0,43.0274864,-76.1155949,100000.0,6.0,1.0,-1.0
288.0,1492348716.0,43.0492092,-76.1966453,100000.0,15.0,1.0,-1.0
288.0,1626916843.0,43.026103000000006,-76.11227590000001,100000.0,12.0,1.0,-1.0
288.0,2000837668.0,43.0252124,-76.1129622,100000.0,12.0,1.0,-1.0
288.0,1526069138.0,43.016851700000004,-76.1577083,100000.0,15.0,1.0,-1.0
288.0,1212414897.0,43.0380129,-76.1338105,100000.0,27.0,1.0,-1.0
288.0,1293376941.0,43.073738299999995,-76.178431,100000.0,15.0,1.0,-1.0
288.0,1551730271.0,43.0405742,-76.1882384,100000.0,15.0,1.0,-1.0
288.0,513347448.0,43.029999100000005,-76.0554396,100000.0,19.0,1.0,-1.0
288.0,1718936278.0,43.0363471,-76.17850870000001,100000.0,15.0,1.0,-1.0
288.0,939952613.0,43.0301047,-76.16211609999999,100000.0,15.0,1.0,-1.0
288.0,273951543.0,43.053928000000006,-76.1819809,100000.0,15.0,1.0,-1.0
288.0,930547011.0,43.0262464,-76.1415689,100000.0,6.0,1.0,-1.0
288.0,8879237.0,43.0681196,-76.1598535,100000.0,15.0,1.0,-1.0
288.0,1418991176.0,43.0248668,-76.13022729999999,100000.0,6.0,1.0,-1.0
288.0,625040230.0,43.0270761,-76.1595554,100000.0,15.0,1.0,-1.0
288.0,1890814573.0,43.029479200000004,-76.1299912,100000.0,6.0,1.0,-1.0
288.0,419470932.0,43.0264917,-76.14758940000002,100000.0,6.0,1.0,-1.0
288.0,769850978.0,43.035369200000005,-76.13292690000002,100000.0,27.0,1.0,-1.0
288.0,153172339.0,43.022518299999994,-76.1158857,100000.0,6.0,1.0,-1.0
288.0,607212356.0,43.034440100000005,-76.1870579,100000.0,28.0,1.0,-1.0
288.0,930861065.0,43.077876200000006,-76.1788999,100000.0,15.0,1.0,-1.0
288.0,97313837.0,43.0325092,-76.167625,100000.0,15.0,1.0,-1.0
288.0,25183788.0,43.030373700000005,-76.1192322,100000.0,6.0,1.0,-1.0
288.0,934157803.0,43.0445108,-76.1157526,100000.0,6.0,1.0,-1.0
288.0,1753749931.0,43.0663903,-76.1595632,100000.0,15.0,1.0,-1.0
288.0,6910525.0,43.0231128,-76.12469709999999,100000.0,6.0,1.0,-1.0
288.0,1195488178.0,43.0388407,-76.23169870000001,100000.0,24.0,1.0,-1.0
288.0,2003163167.0,43.0731097,-76.16618840000001,100000.0,15.0,1.0,-1.0
288.0,1495923682.0,43.0305862,-76.1495124,100000.0,6.0,1.0,-1.0
288.0,451110478.0,43.0307807,-76.147863,100000.0,6.0,1.0,-1.0
288.0,1991154602.0,43.0237759,-76.1138288,100000.0,6.0,1.0,-1.0
288.0,756523608.0,43.038746,-76.14338199999999,100000.0,6.0,1.0,-1.0
288.0,598088392.0,42.9986941,-76.1366068,100000.0,6.0,1.0,-1.0
288.0,1375993391.0,43.0238661,-76.0749397,100000.0,12.0,1.0,-1.0
288.0,507208760.0,43.0182703,-76.1287091,100000.0,6.0,1.0,-1.0
288.0,1897141516.0,43.0305991,-76.06750190000001,100000.0,19.0,1.0,-1.0
288.0,27734004.0,43.03780820000001,-76.13567579999999,100000.0,27.0,1.0,-1.0
288.0,1448302613.0,43.014071799999996,-76.1493318,100000.0,6.0,1.0,-1.0
288.0,1541081054.0,43.031777000000005,-76.1228446,100000.0,6.0,1.0,-1.0
288.0,797012323.0,43.032590500000005,-76.1299594,100000.0,6.0,1.0,-1.0
288.0,1505052623.0,43.0253029,-76.1577787,100000.0,15.0,1.0,-1.0
288.0,268051427.0,43.0643148,-76.1423757,100000.0,6.0,1.0,-1.0
288.0,610436338.0,43.0408367,-76.1999239,100000.0,15.0,1.0,-1.0
288.0,771550242.0,43.0198061,-76.1986842,100000.0,15.0,1.0,-1.0
288.0,855017531.0,43.0218046,-76.1702495,100000.0,15.0,1.0,-1.0
288.0,1038937321.0,43.0542146,-76.1466208,100000.0,6.0,1.0,-1.0
288.0,123346467.0,43.067171200000004,-76.12412640000001,100000.0,22.0,1.0,-1.0
288.0,1885936808.0,43.0749408,-76.14940870000001,100000.0,15.0,1.0,-1.0
288.0,921364349.0,43.081677500000005,-76.1753468,100000.0,15.0,1.0,-1.0
288.0,1592707599.0,43.018926,-76.113151,100000.0,6.0,1.0,-1.0
288.0,1035385748.0,43.0588211,-76.1468933,100000.0,15.0,1.0,-1.0
288.0,2124409823.0,43.0302941,-76.18584670000001,100000.0,28.0,1.0,-1.0
288.0,80591683.0,43.070230200000005,-76.1787934,100000.0,15.0,1.0,-1.0
288.0,758774983.0,43.045593200000006,-76.2508555,100000.0,24.0,1.0,-1.0
289.0,1220103581.0,43.0321539,-76.1521475,100000.0,15.0,1.0,-1.0
289.0,8879237.0,43.067843100000005,-76.15944990000001,100000.0,15.0,1.0,-1.0
289.0,769850978.0,43.0349643,-76.1329421,100000.0,6.0,1.0,-1.0
289.0,1254098968.0,43.039528000000004,-76.2311699,100000.0,24.0,1.0,-1.0
289.0,80591683.0,43.0698282,-76.1788609,100000.0,15.0,1.0,-1.0
289.0,6910525.0,43.0229797,-76.1241757,100000.0,6.0,1.0,-1.0
289.0,610436338.0,43.0407494,-76.19938470000001,100000.0,15.0,1.0,-1.0
289.0,607212356.0,43.0343625,-76.186516,100000.0,28.0,1.0,-1.0
289.0,1492348716.0,43.0492184,-76.1960931,100000.0,15.0,1.0,-1.0
289.0,1505052623.0,43.0250598,-76.1582203,100000.0,15.0,1.0,-1.0
289.0,1220872753.0,43.0109099,-76.1927993,100000.0,28.0,1.0,-1.0
289.0,930547011.0,43.025886799999995,-76.14131490000001,100000.0,6.0,1.0,-1.0
289.0,513347448.0,43.029926,-76.0559826,100000.0,19.0,1.0,-1.0
289.0,1495923682.0,43.030374,-76.14998270000001,100000.0,6.0,1.0,-1.0
289.0,773537757.0,43.01328529999999,-76.19556850000001,100000.0,28.0,1.0,-1.0
289.0,955283889.0,43.001594399999995,-76.13356920000001,100000.0,6.0,1.0,-1.0
289.0,97313837.0,43.0324138,-76.16708840000001,100000.0,15.0,1.0,-1.0
289.0,1820716710.0,43.0154412,-76.1258694,100000.0,6.0,1.0,-1.0
289.0,451110478.0,43.0306842,-76.14732679999999,100000.0,6.0,1.0,-1.0
289.0,1592707599.0,43.018668700000006,-76.1127245,100000.0,6.0,1.0,-1.0
289.0,934157803.0,43.044717299999995,-76.1152775,100000.0,6.0,1.0,-1.0
289.0,781438569.0,43.049403600000005,-76.2315871,100000.0,24.0,1.0,-1.0
289.0,1923908712.0,43.027227,-76.03860809999999,100000.0,19.0,1.0,-1.0
289.0,797012323.0,43.032191999999995,-76.1298604,100000.0,6.0,1.0,-1.0
289.0,2139052439.0,43.03248370000001,-76.0517716,100000.0,19.0,1.0,-1.0
289.0,1434810089.0,43.0252823,-76.18078259999999,100000.0,15.0,1.0,-1.0
289.0,888642631.0,43.073569299999996,-76.1688338,100000.0,15.0,1.0,-1.0
289.0,1212414897.0,43.0382575,-76.1333704,100000.0,27.0,1.0,-1.0
289.0,1375993391.0,43.023796000000004,-76.07548340000001,100000.0,12.0,1.0,-1.0
289.0,1200908206.0,43.0353731,-76.0427415,100000.0,19.0,1.0,-1.0
289.0,2124409823.0,43.029891299999996,-76.18590470000001,100000.0,28.0,1.0,-1.0
